get_date,lat,lng,speed,line_no,y,dist
2018-01-01 6:30,35.20718,128.97437,69,13395,0:11:12,4.435173958
2018-01-01 6:30,35.20665,128.97437,67,13395,0:11:09,4.49412577
2018-01-01 6:30,35.20613,128.9744,65,13395,0:11:06,4.552029511
2018-01-01 6:30,35.20566,128.97438,60,13395,0:11:03,4.604339123
2018-01-01 6:30,35.20523,128.9744,54,13395,0:11:00,4.652202479
2018-01-01 6:30,35.20483,128.97441,50,13395,0:10:57,4.696703694
2018-01-01 6:30,35.20444,128.97437,48,13395,0:10:54,4.740235396
2018-01-01 6:30,35.20415,128.97418,42,13395,0:10:51,4.776823477
2018-01-01 6:30,35.20386,128.97395,44,13395,0:10:48,4.815261265
2018-01-01 6:30,35.20361,128.97365,44,13395,0:10:45,4.854205972
2018-01-01 6:30,35.20338,128.97333,44,13395,0:10:42,4.892940352
2018-01-01 6:30,35.20316,128.97298,46,13395,0:10:39,4.933074107
2018-01-01 6:30,35.20292,128.97263,48,13395,0:10:36,4.974601775
2018-01-01 6:30,35.20267,128.97226,50,13395,0:10:33,5.0182381
2018-01-01 6:30,35.20242,128.97189,50,13395,0:10:30,5.061874505
2018-01-01 6:30,35.20217,128.97153,48,13395,0:10:27,5.104814461
2018-01-01 6:30,35.20193,128.97118,47,13395,0:10:24,5.146342426
2018-01-01 6:30,35.20169,128.97084,45,13395,0:10:21,5.18717842
2018-01-01 6:30,35.20147,128.97054,42,13395,0:10:18,5.223815606
2018-01-01 6:30,35.20127,128.97026,34,13395,0:10:15,5.257617021
2018-01-01 6:31,35.20113,128.97006,27,13395,0:10:12,5.281552958
2018-01-01 6:31,35.20097,128.96983,33,13395,0:10:09,5.309007081
2018-01-01 6:31,35.20076,128.96957,42,13395,0:10:06,5.342234339
2018-01-01 6:31,35.20052,128.96925,46,13395,0:10:03,5.381712946
2018-01-01 6:31,35.20025,128.96892,53,13395,0:10:00,5.42415768
2018-01-01 6:31,35.19994,128.96854,58,13395,0:09:57,5.472962028
2018-01-01 6:31,35.1996,128.96814,61,13395,0:09:54,5.525421575
2018-01-01 6:31,35.19926,128.96774,60,13395,0:09:51,5.577881228
2018-01-01 6:31,35.19889,128.96735,63,13395,0:09:48,5.632197775
2018-01-01 6:31,35.19851,128.96695,66,13395,0:09:45,5.687950396
2018-01-01 6:31,35.19809,128.96654,71,13395,0:09:42,5.747709849
2018-01-01 6:31,35.19765,128.96611,73,13395,0:09:39,5.81034212
2018-01-01 6:31,35.19719,128.96567,76,13395,0:09:36,5.875283573
2018-01-01 6:31,35.19671,128.96523,78,13395,0:09:33,5.941991936
2018-01-01 6:31,35.19622,128.96478,79,13395,0:09:30,6.010135643
2018-01-01 6:31,35.19572,128.96436,78,13395,0:09:27,6.077592526
2018-01-01 6:31,35.19522,128.96394,76,13395,0:09:24,6.145049543
2018-01-01 6:31,35.19471,128.96356,78,13395,0:09:21,6.211465169
2018-01-01 6:31,35.19419,128.96318,77,13395,0:09:18,6.278833433
2018-01-01 6:31,35.19366,128.96284,80,13395,0:09:15,6.345395046
2018-01-01 6:32,35.1931,128.96249,81,13395,0:09:12,6.415338161
2018-01-01 6:32,35.19252,128.96217,82,13395,0:09:09,6.486105796
2018-01-01 6:32,35.19192,128.96187,86,13395,0:09:06,6.558200134
2018-01-01 6:32,35.19131,128.96156,84,13395,0:09:03,6.631669245
2018-01-01 6:32,35.19072,128.96127,83,13395,0:09:00,6.702391493
2018-01-01 6:32,35.19013,128.96098,80,13395,0:08:57,6.773113812
2018-01-01 6:32,35.18953,128.96074,82,13395,0:08:54,6.843327122
2018-01-01 6:32,35.18891,128.96049,83,13395,0:08:51,6.915937625
