get_date,lat,lng,speed,line_no,y,dist
2018-01-03 6:35,35.19344,128.96268,73,13395,0:09:24,6.405372637
2018-01-03 6:35,35.19292,128.96239,73,13395,0:09:21,6.468935905
2018-01-03 6:35,35.19239,128.96211,73,13395,0:09:18,6.533147334
2018-01-03 6:35,35.19187,128.96185,72,13395,0:09:15,6.595629104
2018-01-03 6:35,35.19135,128.96161,72,13395,0:09:12,6.657446173
2018-01-03 6:35,35.19083,128.96135,73,13395,0:09:09,6.719928057
2018-01-03 6:35,35.19028,128.96109,76,13395,0:09:06,6.78551111
2018-01-03 6:35,35.18971,128.96083,80,13395,0:09:03,6.853174091
2018-01-03 6:35,35.1891,128.9606,84,13395,0:09:00,6.924172531
2018-01-03 6:35,35.18847,128.96039,84,13395,0:08:57,6.996800999
2018-01-03 6:35,35.18783,128.96017,86,13395,0:08:54,7.070743942
2018-01-03 6:35,35.18718,128.96001,86,13395,0:08:51,7.144491841
2018-01-03 6:35,35.18652,128.95982,87,13395,0:08:48,7.219908023
2018-01-03 6:35,35.18587,128.95964,87,13395,0:08:45,7.294035982
2018-01-03 6:36,35.18523,128.95944,85,13395,0:08:42,7.367508194
2018-01-03 6:36,35.18461,128.95923,81,13395,0:08:39,7.439064313
2018-01-03 6:36,35.18402,128.95898,78,13395,0:08:36,7.508513871
2018-01-03 6:36,35.18348,128.95876,69,13395,0:08:33,7.571820246
2018-01-03 6:36,35.18301,128.95856,58,13395,0:08:30,7.627169808
2018-01-03 6:36,35.18261,128.9584,52,13395,0:08:27,7.673979072
2018-01-03 6:36,35.18224,128.95827,45,13395,0:08:24,7.716797422
2018-01-03 6:36,35.18198,128.95816,27,13395,0:08:21,7.747397362
2018-01-03 6:36,35.18183,128.95811,17,13395,0:08:18,7.764689955
2018-01-03 6:36,35.18171,128.95807,14,13395,0:08:15,7.778524032
2018-01-03 6:36,35.18161,128.95805,11,13395,0:08:12,7.789794645
2018-01-03 6:36,35.18153,128.95804,12,13395,0:08:09,7.798739351
2018-01-03 6:36,35.18146,128.95802,4,13395,0:08:06,7.806734921
2018-01-03 6:36,35.18145,128.95802,1,13395,0:08:03,7.807847219
2018-01-03 6:36,35.18143,128.95802,0,13395,0:08:00,7.810071816
2018-01-03 6:36,35.18142,128.95801,0,13395,0:07:57,7.811508375
2018-01-03 6:36,35.18142,128.95801,0,13395,0:07:54,7.811508375
2018-01-03 6:36,35.18142,128.95801,0,13395,0:07:51,7.811508375
2018-01-03 6:36,35.18141,128.95801,0,13395,0:07:48,7.812620673
2018-01-03 6:36,35.18141,128.95801,0,13395,0:07:45,7.812620673
2018-01-03 6:37,35.18141,128.95801,0,13395,0:07:42,7.812620673
2018-01-03 6:37,35.1814,128.95801,0,13395,0:07:39,7.813732971
2018-01-03 6:37,35.18139,128.95801,3,13395,0:07:36,7.81484527
2018-01-03 6:37,35.18134,128.95799,9,13395,0:07:33,7.820696438
2018-01-03 6:37,35.18123,128.95798,17,13395,0:07:30,7.832965448
2018-01-03 6:37,35.18106,128.95795,28,13395,0:07:27,7.852070198
2018-01-03 6:37,35.18084,128.95792,32,13395,0:07:24,7.876692282
2018-01-03 6:37,35.18052,128.95793,45,13395,0:07:21,7.912297437
2018-01-03 6:37,35.18013,128.9579,52,13395,0:07:18,7.955762726
2018-01-03 6:37,35.17973,128.95789,52,13395,0:07:15,8.000263947
2018-01-03 6:37,35.1793,128.9579,58,13395,0:07:12,8.048101415
2018-01-03 6:37,35.17882,128.95795,64,13395,0:07:09,8.101684899
2018-01-03 6:37,35.17832,128.95804,65,13395,0:07:06,8.157898506
2018-01-03 6:37,35.17783,128.95818,65,13395,0:07:03,8.213867618
2018-01-03 6:37,35.17735,128.95833,62,13395,0:07:00,8.268972107
2018-01-03 6:37,35.17688,128.9585,63,13395,0:06:57,8.323486999
2018-01-03 6:37,35.1764,128.95866,64,13395,0:06:54,8.378823546
