get_date,lat,lng,speed,line_no
2018.01.05 19:23:32,35.18036,128.92918,0,13481
2018.01.05 19:23:35,35.18036,128.92918,0,13481
2018.01.05 19:23:38,35.18036,128.92918,0,13481
2018.01.05 19:23:41,35.18035,128.92918,0,13481
2018.01.05 19:23:44,35.18035,128.92918,0,13481
2018.01.05 19:23:47,35.18035,128.92918,0,13481
2018.01.05 19:23:50,35.18036,128.92918,0,13481
2018.01.05 19:23:53,35.18036,128.9292,0,13481
2018.01.05 19:23:56,35.18036,128.9292,0,13481
2018.01.05 19:23:59,35.18036,128.9292,0,13481
2018.01.05 19:24:02,35.18037,128.9292,0,13481
2018.01.05 19:24:05,35.18037,128.92921,0,13481
2018.01.05 19:24:08,35.18037,128.92921,0,13481
2018.01.05 19:24:11,35.18037,128.92921,0,13481
2018.01.05 19:24:14,35.18037,128.92921,0,13481
2018.01.05 19:24:17,35.18037,128.92921,0,13481
2018.01.05 19:24:20,35.18037,128.92921,0,13481
2018.01.05 19:24:23,35.18037,128.92921,0,13481
2018.01.05 19:24:26,35.18037,128.92921,0,13481
2018.01.05 19:24:29,35.18037,128.92921,0,13481
2018.01.05 19:24:32,35.18037,128.92921,0,13481
2018.01.05 19:24:35,35.18037,128.92921,0,13481
2018.01.05 19:24:38,35.18037,128.92921,0,13481
2018.01.05 19:24:41,35.18037,128.9292,0,13481
2018.01.05 19:24:44,35.18037,128.9292,0,13481
2018.01.05 19:24:47,35.18037,128.9292,0,13481
2018.01.05 19:24:50,35.18037,128.92918,0,13481
2018.01.05 19:24:53,35.18037,128.92918,0,13481
2018.01.05 19:24:56,35.18037,128.92918,0,13481
2018.01.05 19:24:59,35.18037,128.92918,0,13481
2018.01.05 19:25:02,35.18037,128.92917,0,13481
2018.01.05 19:25:05,35.18036,128.92917,0,13481
2018.01.05 19:25:08,35.18037,128.92918,0,13481
2018.01.05 19:25:11,35.18037,128.92918,0,13481
2018.01.05 19:25:14,35.18037,128.92918,0,13481
2018.01.05 19:25:17,35.18037,128.9292,0,13481
2018.01.05 19:25:20,35.18037,128.9292,0,13481
2018.01.05 19:25:23,35.18037,128.9292,0,13481
2018.01.05 19:25:26,35.18038,128.92921,0,13481
2018.01.05 19:25:29,35.18039,128.92921,0,13481
2018.01.05 19:25:32,35.1804,128.92921,0,13481
2018.01.05 19:25:35,35.18041,128.92923,0,13481
2018.01.05 19:25:38,35.18042,128.92923,0,13481
2018.01.05 19:25:41,35.18043,128.92923,0,13481
2018.01.05 19:25:44,35.18044,128.92924,0,13481
2018.01.05 19:25:47,35.18044,128.92924,0,13481
2018.01.05 19:25:50,35.18045,128.92926,0,13481
2018.01.05 19:25:53,35.18045,128.92926,0,13481
2018.01.05 19:25:56,35.18046,128.92926,0,13481
2018.01.05 19:25:59,35.18046,128.92928,0,13481
2018.01.05 19:26:02,35.18047,128.92928,0,13481
2018.01.05 19:26:05,35.18047,128.92928,0,13481
2018.01.05 19:26:08,35.18048,128.92928,0,13481
2018.01.05 19:26:11,35.18048,128.92929,0,13481
2018.01.05 19:26:14,35.18048,128.92929,0,13481
2018.01.05 19:26:23,35.18052,128.92931,0,13481
2018.01.05 19:26:26,35.18052,128.92932,0,13481
2018.01.05 19:26:29,35.18053,128.92932,0,13481
2018.01.05 19:26:32,35.18053,128.92932,0,13481
2018.01.05 19:26:35,35.18053,128.92932,0,13481
2018.01.05 19:26:38,35.18054,128.92932,0,13481
2018.01.05 19:26:41,35.18054,128.92932,0,13481
2018.01.05 19:26:44,35.18054,128.92934,0,13481
2018.01.05 19:26:47,35.18055,128.92934,0,13481
2018.01.05 19:26:50,35.18055,128.92935,0,13481
2018.01.05 19:26:53,35.18055,128.92935,0,13481
2018.01.05 19:26:56,35.18055,128.92935,0,13481
2018.01.05 19:26:59,35.18055,128.92935,0,13481
2018.01.05 19:27:02,35.18055,128.92934,0,13481
2018.01.05 19:27:05,35.18055,128.92934,0,13481
2018.01.05 19:27:08,35.18055,128.92934,0,13481
2018.01.05 19:27:11,35.18055,128.92934,0,13481
2018.01.05 19:27:14,35.18055,128.92932,0,13481
2018.01.05 19:27:17,35.18055,128.92932,0,13481
2018.01.05 19:27:20,35.18055,128.92932,0,13481
2018.01.05 19:27:23,35.18055,128.92932,0,13481
2018.01.05 19:27:26,35.18055,128.92932,0,13481
2018.01.05 19:27:29,35.18055,128.92932,0,13481
2018.01.05 19:27:32,35.18055,128.92932,0,13481
2018.01.05 19:27:35,35.18055,128.92932,0,13481
2018.01.05 19:27:38,35.18055,128.92934,0,13481
2018.01.05 19:27:41,35.18055,128.92934,0,13481
2018.01.05 19:27:44,35.18055,128.92934,0,13481
2018.01.05 19:27:47,35.18056,128.92934,0,13481
2018.01.05 19:27:50,35.18056,128.92934,0,13481
2018.01.05 19:27:53,35.18056,128.92934,0,13481
2018.01.05 19:27:56,35.18056,128.92934,0,13481
2018.01.05 19:27:59,35.18056,128.92934,0,13481
2018.01.05 19:28:02,35.18056,128.92934,0,13481
2018.01.05 19:28:05,35.18056,128.92934,0,13481
2018.01.05 19:28:08,35.18056,128.92934,0,13481
2018.01.05 19:28:11,35.18056,128.92934,0,13481
2018.01.05 19:28:14,35.18056,128.92934,0,13481
2018.01.05 19:28:17,35.18056,128.92934,0,13481
2018.01.05 19:28:20,35.18056,128.92934,0,13481
2018.01.05 19:28:23,35.18056,128.92934,0,13481
2018.01.05 19:28:26,35.18056,128.92934,0,13481
2018.01.05 19:28:29,35.18056,128.92935,0,13481
2018.01.05 19:28:32,35.18056,128.92935,0,13481
2018.01.05 19:28:35,35.18056,128.92935,0,13481
2018.01.05 19:28:38,35.18056,128.92935,0,13481
2018.01.05 19:28:41,35.18056,128.92935,0,13481
2018.01.05 19:28:44,35.18056,128.92934,0,13481
2018.01.05 19:28:47,35.18056,128.92934,0,13481
2018.01.05 19:28:50,35.18056,128.92934,0,13481
2018.01.05 19:28:53,35.18056,128.92934,0,13481
2018.01.05 19:28:56,35.18056,128.92934,0,13481
2018.01.05 19:28:59,35.18056,128.92934,0,13481
2018.01.05 19:29:02,35.18056,128.92934,0,13481
2018.01.05 19:29:05,35.18056,128.92934,0,13481
2018.01.05 19:29:08,35.18056,128.92935,1,13481
2018.01.05 19:29:11,35.18052,128.92935,9,13481
2018.01.05 19:29:14,35.18042,128.92934,15,13481
2018.01.05 19:29:29,35.17915,128.9294,37,13481
2018.01.05 19:29:32,35.17887,128.92944,36,13481
2018.01.05 19:29:35,35.17861,128.92946,29,13481
2018.01.05 19:29:38,35.17848,128.92946,7,13481
2018.01.05 19:29:41,35.17846,128.92946,1,13481
2018.01.05 19:29:44,35.17841,128.92947,8,13481
2018.01.05 19:29:47,35.17833,128.92949,8,13481
2018.01.05 19:29:50,35.1783,128.92949,0,13481
2018.01.05 19:29:53,35.17829,128.9295,2,13481
2018.01.05 19:29:56,35.17825,128.92952,7,13481
2018.01.05 19:29:59,35.17822,128.92958,7,13481
2018.01.05 19:30:02,35.17818,128.92966,12,13481
2018.01.05 19:30:05,35.17813,128.92979,20,13481
2018.01.05 19:30:08,35.17808,128.93002,27,13481
2018.01.05 19:30:11,35.178,128.93034,37,13481
2018.01.05 19:30:14,35.17795,128.93073,43,13481
2018.01.05 19:30:17,35.17787,128.93115,47,13481
2018.01.05 19:30:20,35.17776,128.93158,47,13481
2018.01.05 19:30:23,35.17764,128.93202,49,13481
2018.01.05 19:30:26,35.17751,128.93245,47,13481
2018.01.05 19:30:29,35.17739,128.93286,44,13481
2018.01.05 19:30:32,35.17726,128.93326,44,13481
2018.01.05 19:30:41,35.17701,128.93422,25,13481
2018.01.05 19:30:44,35.17689,128.93437,22,13481
2018.01.05 19:30:47,35.17669,128.93442,28,13481
2018.01.05 19:30:50,35.17643,128.93446,38,13481
2018.01.05 19:30:53,35.1761,128.93451,43,13481
2018.01.05 19:30:56,35.17579,128.93457,39,13481
2018.01.05 19:31:05,35.17509,128.93463,38,13481
2018.01.05 19:31:08,35.17477,128.93468,43,13481
2018.01.05 19:31:11,35.17441,128.93472,49,13481
2018.01.05 19:31:14,35.17402,128.93478,50,13481
2018.01.05 19:31:17,35.17364,128.93483,50,13481
2018.01.05 19:31:20,35.17326,128.93488,49,13481
2018.01.05 19:31:23,35.17292,128.93492,37,13481
2018.01.05 19:31:26,35.17273,128.93495,17,13481
2018.01.05 19:31:29,35.17257,128.93497,25,13481
2018.01.05 19:31:32,35.17232,128.935,38,13481
2018.01.05 19:31:35,35.172,128.93504,43,13481
2018.01.05 19:31:38,35.17165,128.93507,47,13481
2018.01.05 19:31:41,35.17126,128.93512,53,13481
2018.01.05 19:31:44,35.17083,128.93518,56,13481
2018.01.05 19:31:47,35.17039,128.93524,57,13481
2018.01.05 19:31:50,35.16994,128.93529,59,13481
2018.01.05 19:31:53,35.16948,128.93535,60,13481
2018.01.05 19:31:56,35.16903,128.93541,55,13481
2018.01.05 19:32:05,35.16795,128.93549,45,13481
2018.01.05 19:32:08,35.16761,128.93532,47,13481
2018.01.05 19:32:11,35.16731,128.93507,46,13481
2018.01.05 19:32:17,35.16659,128.93494,51,13481
2018.01.05 19:32:20,35.16617,128.935,56,13481
2018.01.05 19:32:23,35.16573,128.93504,57,13481
2018.01.05 19:32:26,35.16529,128.93498,57,13481
2018.01.05 19:32:29,35.16486,128.93481,57,13481
2018.01.05 19:32:32,35.16443,128.93468,57,13481
2018.01.05 19:32:35,35.16399,128.93469,56,13481
2018.01.05 19:32:38,35.16355,128.93475,57,13481
2018.01.05 19:32:41,35.16313,128.9348,53,13481
2018.01.05 19:32:44,35.16275,128.93484,46,13481
2018.01.05 19:32:47,35.1624,128.935,48,13481
2018.01.05 19:32:50,35.16212,128.9353,49,13481
2018.01.05 19:32:53,35.16196,128.93573,51,13481
2018.01.05 19:32:56,35.16185,128.93619,50,13481
2018.01.05 19:32:59,35.16174,128.93666,55,13481
2018.01.05 19:33:02,35.16163,128.93718,58,13481
2018.01.05 19:33:05,35.16158,128.93773,60,13481
2018.01.05 19:33:08,35.16162,128.93831,60,13481
2018.01.05 19:33:11,35.16167,128.93887,60,13481
2018.01.05 19:33:14,35.16172,128.93944,60,13481
2018.01.05 19:33:17,35.16177,128.93999,58,13481
2018.01.05 19:33:20,35.16183,128.94051,54,13481
2018.01.05 19:33:23,35.16197,128.94095,47,13481
2018.01.05 19:33:26,35.16219,128.9413,44,13481
2018.01.05 19:33:29,35.16246,128.94156,44,13481
2018.01.05 19:33:32,35.16276,128.94176,46,13481
2018.01.05 19:33:35,35.16311,128.94194,51,13481
2018.01.05 19:33:38,35.16348,128.94215,53,13481
2018.01.05 19:33:41,35.16385,128.94238,53,13481
2018.01.05 19:33:44,35.16422,128.9426,53,13481
2018.01.05 19:33:47,35.16459,128.94281,52,13481
2018.01.05 19:33:50,35.16496,128.94302,52,13481
2018.01.05 19:33:53,35.16533,128.94325,54,13481
2018.01.05 19:33:56,35.16571,128.94347,53,13481
2018.01.05 19:33:59,35.16607,128.94368,50,13481
2018.01.05 19:34:02,35.16641,128.94388,44,13481
2018.01.05 19:34:05,35.16671,128.94406,41,13481
2018.01.05 19:34:08,35.16694,128.94421,29,13481
2018.01.05 19:34:11,35.16716,128.94432,33,13481
2018.01.05 19:34:14,35.16742,128.94447,38,13481
2018.01.05 19:34:17,35.16765,128.94467,35,13481
2018.01.05 19:34:20,35.16777,128.94496,32,13481
2018.01.05 19:34:23,35.16777,128.94521,22,13481
2018.01.05 19:34:26,35.16775,128.94537,14,13481
2018.01.05 19:34:29,35.16767,128.94547,18,13481
2018.01.05 19:34:32,35.1675,128.94547,23,13481
2018.01.05 19:34:35,35.16728,128.94548,33,13481
2018.01.05 19:34:38,35.16699,128.94559,44,13481
2018.01.05 19:34:41,35.16666,128.94577,47,13481
2018.01.05 19:34:44,35.1663,128.94597,54,13481
2018.01.05 19:34:47,35.1659,128.94621,58,13481
2018.01.05 19:34:50,35.16549,128.94644,57,13481
2018.01.05 19:34:53,35.1651,128.94666,52,13481
2018.01.05 19:34:56,35.16478,128.94682,38,13481
2018.01.05 19:34:59,35.16456,128.94696,28,13481
2018.01.05 19:35:02,35.16449,128.94722,32,13481
2018.01.05 19:35:05,35.16458,128.94756,43,13481
2018.01.05 19:35:08,35.16473,128.94797,50,13481
2018.01.05 19:35:11,35.1649,128.94843,58,13481
2018.01.05 19:35:14,35.1651,128.94897,65,13481
2018.01.05 19:35:17,35.16532,128.94955,69,13481
2018.01.05 19:35:20,35.16554,128.95015,70,13481
2018.01.05 19:35:23,35.16576,128.95074,70,13481
2018.01.05 19:35:26,35.16601,128.95137,75,13481
2018.01.05 19:35:29,35.16626,128.95203,78,13481
2018.01.05 19:35:32,35.16652,128.95271,78,13481
2018.01.05 19:35:35,35.16676,128.95337,76,13481
2018.01.05 19:35:38,35.16698,128.95396,65,13481
2018.01.05 19:35:41,35.16719,128.95454,70,13481
2018.01.05 19:35:44,35.16742,128.95517,75,13481
2018.01.05 19:35:47,35.16766,128.9558,71,13481
2018.01.05 19:35:50,35.16786,128.95631,54,13481
2018.01.05 19:35:53,35.168,128.95668,34,13481
2018.01.05 19:35:56,35.16806,128.95694,23,13481
2018.01.05 19:35:59,35.16811,128.95711,20,13481
2018.01.05 19:36:02,35.1682,128.95734,29,13481
2018.01.05 19:36:05,35.16832,128.95764,37,13481
2018.01.05 19:36:08,35.16846,128.95799,44,13481
2018.01.05 19:36:11,35.16861,128.95839,48,13481
2018.01.05 19:36:14,35.16877,128.95879,47,13481
2018.01.05 19:36:17,35.16892,128.9592,43,13481
2018.01.05 19:36:20,35.169,128.95952,34,13481
2018.01.05 19:36:23,35.16903,128.95982,29,13481
2018.01.05 19:36:26,35.16902,128.96007,25,13481
2018.01.05 19:36:29,35.16907,128.96028,23,13481
2018.01.05 19:36:32,35.16925,128.96037,29,13481
2018.01.05 19:36:35,35.1695,128.9604,34,13481
2018.01.05 19:36:38,35.16981,128.96043,42,13481
2018.01.05 19:36:41,35.17016,128.96046,46,13481
2018.01.05 19:36:44,35.17054,128.96048,50,13481
2018.01.05 19:36:47,35.17094,128.96048,52,13481
2018.01.05 19:36:50,35.17134,128.96046,53,13481
2018.01.05 19:36:53,35.17177,128.96042,55,13481
2018.01.05 19:36:56,35.1722,128.96036,57,13481
2018.01.05 19:36:59,35.17264,128.96027,55,13481
2018.01.05 19:37:02,35.17306,128.96016,55,13481
2018.01.05 19:37:05,35.17348,128.96002,57,13481
2018.01.05 19:37:08,35.17392,128.9599,58,13481
2018.01.05 19:37:11,35.17436,128.95975,59,13481
2018.01.05 19:37:14,35.17481,128.95958,62,13481
2018.01.05 19:37:17,35.17527,128.95941,63,13481
2018.01.05 19:37:20,35.17574,128.95924,65,13481
2018.01.05 19:37:23,35.17623,128.95906,66,13481
2018.01.05 19:37:26,35.17672,128.95886,66,13481
2018.01.05 19:37:29,35.17722,128.95868,67,13481
2018.01.05 19:37:32,35.17772,128.95851,67,13481
2018.01.05 19:37:35,35.17823,128.95839,66,13481
2018.01.05 19:37:38,35.17872,128.95828,61,13481
2018.01.05 19:37:41,35.17917,128.95822,56,13481
2018.01.05 19:37:44,35.17961,128.95819,57,13481
2018.01.05 19:37:47,35.18006,128.95819,60,13481
2018.01.05 19:37:50,35.18052,128.95821,59,13481
2018.01.05 19:37:53,35.18095,128.95827,54,13481
2018.01.05 19:37:56,35.18137,128.95834,56,13481
2018.01.05 19:37:59,35.18184,128.95845,62,13481
2018.01.05 19:38:02,35.18232,128.9586,65,13481
2018.01.05 19:38:05,35.18282,128.95879,69,13481
2018.01.05 19:38:08,35.18334,128.959,71,13481
2018.01.05 19:38:11,35.18388,128.95923,75,13481
2018.01.05 19:38:14,35.18444,128.95946,76,13481
2018.01.05 19:38:17,35.18502,128.95967,78,13481
2018.01.05 19:38:20,35.1856,128.95985,78,13481
2018.01.05 19:38:23,35.18619,128.96002,77,13481
2018.01.05 19:38:26,35.18678,128.96017,77,13481
2018.01.05 19:38:29,35.18737,128.96034,78,13481
2018.01.05 19:38:32,35.18797,128.96051,79,13481
2018.01.05 19:38:35,35.18856,128.96071,78,13481
2018.01.05 19:38:38,35.18915,128.96091,78,13481
2018.01.05 19:38:41,35.18972,128.96114,77,13481
2018.01.05 19:38:44,35.19027,128.96138,72,13481
2018.01.05 19:38:47,35.19078,128.96164,70,13481
2018.01.05 19:38:50,35.19128,128.96188,69,13481
2018.01.05 19:38:53,35.19176,128.96213,65,13481
2018.01.05 19:38:56,35.1922,128.96234,60,13481
2018.01.05 19:38:59,35.19263,128.96257,58,13481
2018.01.05 19:39:02,35.193,128.96277,47,13481
2018.01.05 19:39:05,35.19329,128.96295,36,13481
2018.01.05 19:39:08,35.19351,128.96309,27,13481
2018.01.05 19:39:11,35.19366,128.96317,17,13481
2018.01.05 19:39:14,35.19374,128.96323,8,13481
2018.01.05 19:39:17,35.19376,128.96323,0,13481
2018.01.05 19:39:20,35.19376,128.96323,0,13481
2018.01.05 19:39:23,35.19376,128.96323,0,13481
2018.01.05 19:39:26,35.19376,128.96323,0,13481
2018.01.05 19:39:29,35.19378,128.96324,6,13481
2018.01.05 19:39:32,35.19388,128.96332,17,13481
2018.01.05 19:39:35,35.19403,128.96341,28,13481
2018.01.05 19:39:38,35.19424,128.96356,35,13481
2018.01.05 19:39:41,35.19452,128.96375,43,13481
2018.01.05 19:39:44,35.19482,128.96397,49,13481
2018.01.05 19:39:47,35.19517,128.96425,55,13481
2018.01.05 19:39:50,35.19554,128.96454,59,13481
2018.01.05 19:39:53,35.19592,128.96486,59,13481
2018.01.05 19:39:56,35.19629,128.96519,60,13481
2018.01.05 19:39:59,35.19667,128.96555,63,13481
2018.01.05 19:40:02,35.19706,128.96591,62,13481
2018.01.05 19:40:05,35.19744,128.96626,62,13481
2018.01.05 19:40:08,35.19783,128.96663,63,13481
2018.01.05 19:40:11,35.19822,128.96703,65,13481
2018.01.05 19:40:14,35.1986,128.96742,65,13481
2018.01.05 19:40:17,35.19896,128.9678,61,13481
2018.01.05 19:40:20,35.19931,128.96822,64,13481
2018.01.05 19:40:23,35.19967,128.96863,64,13481
2018.01.05 19:40:26,35.20001,128.96906,63,13481
2018.01.05 19:40:29,35.20036,128.96951,66,13481
2018.01.05 19:40:32,35.20072,128.96999,70,13481
2018.01.05 19:40:35,35.20108,128.97049,71,13481
2018.01.05 19:40:38,35.20144,128.97099,70,13481
2018.01.05 19:40:41,35.20181,128.97151,74,13481
2018.01.05 19:40:44,35.20218,128.97205,74,13481
2018.01.05 19:40:47,35.20255,128.9726,73,13481
2018.01.05 19:40:50,35.2029,128.97313,72,13481
2018.01.05 19:40:53,35.20325,128.97366,72,13481
2018.01.05 19:40:56,35.2036,128.97418,69,13481
2018.01.05 19:40:59,35.20395,128.97472,73,13481
2018.01.05 19:41:02,35.20432,128.97527,76,13481
2018.01.05 19:41:05,35.20468,128.9758,73,13481
2018.01.05 19:41:08,35.20504,128.97633,71,13481
2018.01.05 19:41:11,35.20536,128.97682,62,13481
2018.01.05 19:41:14,35.20562,128.97723,49,13481
2018.01.05 19:41:17,35.20581,128.97754,35,13481
2018.01.05 19:41:20,35.20592,128.97772,13,13481
2018.01.05 19:41:23,35.20594,128.97777,0,13481
2018.01.05 19:41:26,35.20595,128.97778,0,13481
2018.01.05 19:41:29,35.20594,128.9778,0,13481
2018.01.05 19:41:32,35.20594,128.97781,0,13481
2018.01.05 19:41:35,35.20594,128.97781,0,13481
2018.01.05 19:41:38,35.20594,128.97783,0,13481
2018.01.05 19:41:41,35.20594,128.97783,0,13481
2018.01.05 19:41:44,35.20595,128.97784,5,13481
2018.01.05 19:41:47,35.20601,128.97792,15,13481
2018.01.05 19:41:50,35.20612,128.97809,30,13481
2018.01.05 19:41:53,35.20628,128.97833,36,13481
2018.01.05 19:41:56,35.20648,128.97867,46,13481
2018.01.05 19:41:59,35.2067,128.97903,52,13481
2018.01.05 19:42:02,35.20696,128.97946,58,13481
2018.01.05 19:42:05,35.20723,128.97992,60,13481
2018.01.05 19:42:08,35.20748,128.98041,60,13481
2018.01.05 19:42:11,35.20771,128.9809,62,13481
2018.01.05 19:42:14,35.20797,128.98141,65,13481
2018.01.05 19:42:17,35.20824,128.98193,65,13481
2018.01.05 19:42:20,35.20851,128.98244,62,13481
2018.01.05 19:42:23,35.20876,128.98289,56,13481
2018.01.05 19:42:26,35.20898,128.98331,49,13481
2018.01.05 19:42:29,35.20918,128.98369,46,13481
2018.01.05 19:42:32,35.20938,128.98407,48,13481
2018.01.05 19:42:35,35.20957,128.98445,46,13481
2018.01.05 19:42:38,35.20964,128.98488,46,13481
2018.01.05 19:42:41,35.20954,128.98529,46,13481
2018.01.05 19:42:44,35.20935,128.98569,50,13481
2018.01.05 19:42:47,35.2091,128.98608,56,13481
2018.01.05 19:42:50,35.20879,128.98653,64,13481
2018.01.05 19:42:53,35.20847,128.98701,67,13481
2018.01.05 19:42:56,35.20815,128.9875,64,13481
2018.01.05 19:42:59,35.20785,128.98799,64,13481
2018.01.05 19:43:02,35.20755,128.98848,65,13481
2018.01.05 19:43:05,35.20722,128.98898,72,13481
2018.01.05 19:43:08,35.20686,128.98953,74,13481
2018.01.05 19:43:11,35.20649,128.99008,74,13481
2018.01.05 19:43:14,35.20613,128.99062,74,13481
2018.01.05 19:43:17,35.20576,128.99118,77,13481
2018.01.05 19:43:20,35.20538,128.99173,75,13481
2018.01.05 19:43:23,35.20502,128.99228,72,13481
2018.01.05 19:43:26,35.20467,128.9928,68,13481
2018.01.05 19:43:29,35.20433,128.9933,69,13481
2018.01.05 19:43:32,35.20398,128.99384,74,13481
2018.01.05 19:43:35,35.20361,128.99438,76,13481
2018.01.05 19:43:38,35.20324,128.99493,76,13481
2018.01.05 19:43:41,35.20286,128.9955,77,13481
2018.01.05 19:43:44,35.2025,128.99603,71,13481
2018.01.05 19:43:47,35.20218,128.99652,64,13481
2018.01.05 19:43:50,35.20188,128.99696,59,13481
2018.01.05 19:43:53,35.20162,128.99738,53,13481
2018.01.05 19:43:56,35.20139,128.99774,44,13481
2018.01.05 19:43:59,35.20123,128.99802,28,13481
2018.01.05 19:44:02,35.20123,128.99825,23,13481
2018.01.05 19:44:05,35.20139,128.99843,31,13481
2018.01.05 19:44:08,35.20161,128.99863,37,13481
2018.01.05 19:44:17,35.20207,128.99905,1,13481
2018.01.05 19:44:20,35.20208,128.99905,0,13481
2018.01.05 19:44:23,35.2021,128.99907,0,13481
2018.01.05 19:44:26,35.20211,128.99907,0,13481
2018.01.05 19:44:29,35.20212,128.99908,0,13481
2018.01.05 19:44:32,35.20213,128.99908,0,13481
2018.01.05 19:44:35,35.20213,128.99908,0,13481
2018.01.05 19:44:38,35.20213,128.99908,0,13481
2018.01.05 19:44:41,35.20213,128.99908,0,13481
2018.01.05 19:44:44,35.20214,128.9991,3,13481
2018.01.05 19:44:47,35.20221,128.99913,13,13481
2018.01.05 19:44:50,35.20232,128.99922,18,13481
2018.01.05 19:44:59,35.20287,128.99966,34,13481
2018.01.05 19:45:02,35.2031,128.99986,39,13481
2018.01.05 19:45:08,35.20357,129.00026,31,13481
2018.01.05 19:45:11,35.20374,129.00041,22,13481
2018.01.05 19:45:14,35.20387,129.0005,14,13481
2018.01.05 19:45:17,35.20393,129.00055,3,13481
2018.01.05 19:45:20,35.20394,129.00058,0,13481
2018.01.05 19:45:23,35.20394,129.00058,0,13481
2018.01.05 19:45:26,35.20395,129.0006,0,13481
2018.01.05 19:45:29,35.20395,129.00061,0,13481
2018.01.05 19:45:32,35.20395,129.00063,0,13481
2018.01.05 19:45:35,35.20395,129.00063,0,13481
2018.01.05 19:45:38,35.20396,129.00064,2,13481
2018.01.05 19:45:41,35.20398,129.00064,0,13481
2018.01.05 19:45:44,35.20398,129.00064,2,13481
2018.01.05 19:45:47,35.204,129.00066,3,13481
2018.01.05 19:45:50,35.20407,129.0007,13,13481
2018.01.05 19:45:56,35.20425,129.00089,20,13481
2018.01.05 19:45:59,35.20434,129.00107,24,13481
2018.01.05 19:46:02,35.20442,129.00131,29,13481
2018.01.05 19:46:05,35.20449,129.00165,43,13481
2018.01.05 19:46:08,35.20459,129.00212,55,13481
2018.01.05 19:46:11,35.20468,129.00262,54,13481
2018.01.05 19:46:14,35.20476,129.00307,44,13481
2018.01.05 19:46:17,35.20485,129.0034,36,13481
2018.01.05 19:46:20,35.20501,129.00369,36,13481
2018.01.05 19:46:23,35.20518,129.00397,33,13481
2018.01.05 19:46:26,35.20534,129.00418,28,13481
2018.01.05 19:46:29,35.20553,129.00436,36,13481
2018.01.05 19:46:32,35.2058,129.00449,39,13481
2018.01.05 19:46:35,35.20611,129.00458,42,13481
2018.01.05 19:46:38,35.20644,129.00467,47,13481
2018.01.05 19:46:41,35.20682,129.00478,50,13481
2018.01.05 19:46:44,35.20719,129.0049,49,13481
2018.01.05 19:46:47,35.20755,129.00499,47,13481
2018.01.05 19:46:50,35.20786,129.00507,40,13481
2018.01.05 19:46:56,35.20855,129.00525,45,13481
2018.01.05 19:46:59,35.20882,129.00533,28,13481
2018.01.05 19:47:02,35.20897,129.00534,16,13481
2018.01.05 19:47:05,35.20912,129.00539,22,13481
2018.01.05 19:47:08,35.20925,129.00543,13,13481
2018.01.05 19:47:11,35.2093,129.00542,4,13481
2018.01.05 19:47:14,35.20934,129.00537,5,13481
2018.01.05 19:47:17,35.20942,129.00536,5,13481
2018.01.05 19:47:20,35.20949,129.00539,1,13481
2018.01.05 19:47:23,35.20955,129.00542,0,13481
2018.01.05 19:47:26,35.20959,129.00543,0,13481
2018.01.05 19:47:35,35.20973,129.00548,0,13481
2018.01.05 19:47:38,35.20974,129.00546,0,13481
2018.01.05 19:47:41,35.20975,129.00546,0,13481
2018.01.05 19:47:44,35.20977,129.00546,0,13481
2018.01.05 19:47:47,35.20978,129.00545,0,13481
2018.01.05 19:47:50,35.20978,129.00545,0,13481
2018.01.05 19:47:59,35.20993,129.00555,12,13481
2018.01.05 19:48:02,35.21004,129.00563,17,13481
2018.01.05 19:48:05,35.21011,129.00572,13,13481
2018.01.05 19:48:08,35.21013,129.00584,16,13481
2018.01.05 19:48:11,35.21022,129.00609,26,13481
2018.01.05 19:48:14,35.21031,129.00638,31,13481
2018.01.05 19:48:17,35.21035,129.00667,29,13481
2018.01.05 19:48:20,35.2104,129.0069,24,13481
2018.01.05 19:48:23,35.21036,129.0071,21,13481
2018.01.05 19:48:26,35.21035,129.00732,22,13481
2018.01.05 19:48:29,35.21038,129.00755,22,13481
2018.01.05 19:48:32,35.21053,129.00783,26,13481
2018.01.05 19:48:35,35.2106,129.00809,26,13481
2018.01.05 19:48:38,35.21065,129.00835,24,13481
2018.01.05 19:48:41,35.2108,129.00858,19,13481
2018.01.05 19:48:44,35.21087,129.00876,15,13481
2018.01.05 19:48:47,35.2109,129.00888,9,13481
2018.01.05 19:48:50,35.21094,129.00896,1,13481
2018.01.05 19:48:53,35.21096,129.00899,0,13481
2018.01.05 19:48:56,35.21099,129.00903,3,13481
2018.01.05 19:48:59,35.21102,129.00908,1,13481
2018.01.05 19:49:02,35.21103,129.00911,0,13481
2018.01.05 19:49:05,35.21104,129.00912,0,13481
2018.01.05 19:49:08,35.21107,129.00916,4,13481
2018.01.05 19:49:11,35.21112,129.00926,10,13481
2018.01.05 19:49:14,35.21113,129.00938,11,13481
2018.01.05 19:49:17,35.21118,129.00955,19,13481
2018.01.05 19:49:20,35.21122,129.0097,17,13481
2018.01.05 19:49:23,35.21124,129.00992,22,13481
2018.01.05 19:49:26,35.2113,129.01015,25,13481
2018.01.05 19:49:29,35.21135,129.01041,26,13481
2018.01.05 19:49:32,35.21141,129.01065,28,13481
2018.01.05 19:49:35,35.21148,129.01089,20,13481
2018.01.05 19:49:38,35.21153,129.01106,17,13481
