speed,time,distance,traffic,
77,0:13:00,10.97458304,1676,780
77,0:12:57,10.9080745,1676,777
67,0:12:54,10.84533659,1676,774
60,0:12:51,10.79324317,1676,771
58,0:12:48,10.74175899,1676,768
60,0:12:45,10.68937634,1676,765
59,0:12:42,10.63804868,1676,762
53,0:12:39,10.59046579,1676,759
50,0:12:36,10.54661787,1676,756
48,0:12:33,10.50367397,1676,753
44,0:12:30,10.46614919,1676,750
42,0:12:27,10.42862442,1676,747
41,0:12:24,10.39212032,1676,744
42,0:12:21,10.3554978,1676,741
41,0:12:18,10.3206787,1676,738
40,0:12:15,10.28585961,1676,735
39,0:12:12,10.25284239,1676,732
36,0:12:09,10.21905237,1676,729
33,0:12:06,10.18963306,1676,726
23,0:12:03,10.16590032,1676,723
13,0:12:00,10.15029174,1676,720
5,0:11:57,10.14211273,1676,717
0,0:11:54,10.14029517,1676,714
0,0:11:51,10.14029517,1676,711
0,0:11:48,10.14029517,1676,708
0,0:11:45,10.14029517,1676,705
0,0:11:42,10.14029517,1676,702
0,0:11:39,10.14029517,1676,699
8,0:11:36,10.13666006,1676,696
14,0:11:33,10.12553013,1676,693
17,0:11:30,10.11275871,1676,690
25,0:11:27,10.09354515,1676,687
31,0:11:24,10.06809937,1676,684
32,0:11:21,10.04027455,1676,681
26,0:11:18,10.01485845,1676,678
34,0:11:15,9.989787741,1676,675
41,0:11:12,9.954089932,1676,672
50,0:11:09,9.912924861,1676,669
56,0:11:06,9.866172986,1676,666
54,0:11:03,9.817223422,1676,663
51,0:11:00,9.771582984,1676,660
45,0:10:57,9.730417913,1676,657
35,0:10:54,9.699273559,1676,654
40,0:10:51,9.664744437,1676,651
47,0:10:48,9.624691385,1676,648
45,0:10:45,9.584648645,1676,645
45,0:10:42,9.544605906,1676,642
43,0:10:39,9.507855083,1676,639
44,0:10:36,9.469938784,1676,636
41,0:10:33,9.434345237,1676,633
42,0:10:30,9.396527094,1676,630
46,0:10:27,9.358708951,1676,627
46,0:10:24,9.318666211,1676,624
45,0:10:21,9.278613158,1676,621
40,0:10:18,9.242915333,1676,618
42,0:10:15,9.207477154,1676,615
45,0:10:12,9.167510753,1676,612
49,0:10:09,9.127860378,1676,609
56,0:10:06,9.08202563,1676,606
61,0:10:03,9.032049212,1676,603
61,0:10:00,8.979930763,1676,600
62,0:09:57,8.927127243,1676,597
62,0:09:54,8.872933921,1676,594
56,0:09:51,8.823647797,1676,591
55,0:09:48,8.77577611,1676,588
44,0:09:45,8.731422271,1676,585
31,0:09:42,8.699719452,1676,582
16,0:09:39,8.680714666,1676,579
5,0:09:36,8.672264292,1676,576
0,0:09:33,8.670827872,1676,573
0,0:09:30,8.670827872,1676,570
0,0:09:27,8.670827872,1676,567
0,0:09:24,8.670827872,1676,564
0,0:09:21,8.669715573,1676,561
0,0:09:18,8.669715573,1676,558
5,0:09:15,8.667584473,1676,555
17,0:09:12,8.656291246,1676,552
26,0:09:09,8.63928205,1676,549
35,0:09:06,8.611761405,1676,546
49,0:09:03,8.574371869,1676,543
56,0:09:00,8.5290676,1676,540
64,0:08:57,8.47610923,1676,537
69,0:08:54,8.419975286,1676,534
75,0:08:51,8.356054694,1676,531
77,0:08:48,8.291091793,1676,528
81,0:08:45,8.222714227,1676,525
85,0:08:42,8.150592197,1676,522
87,0:08:39,8.076156032,1676,519
90,0:08:36,7.999400242,1676,516
92,0:08:33,7.920486054,1676,513
95,0:08:30,7.83974288,1676,510
97,0:08:27,7.755722235,1676,507
97,0:08:24,7.672699674,1676,504
98,0:08:21,7.587561123,1676,501
100,0:08:18,7.501628999,1676,498
99,0:08:15,7.416488251,1676,495
103,0:08:12,7.328944278,1676,492
104,0:08:09,7.238620798,1676,489
102,0:08:06,7.149657234,1676,486
101,0:08:03,7.062168729,1676,483
101,0:08:00,6.974864162,1676,480
103,0:07:57,6.886702095,1676,477
104,0:07:54,6.796377307,1676,474
103,0:07:51,6.707134189,1676,471
102,0:07:48,6.618285679,1676,468
97,0:07:45,6.532393807,1676,465
92,0:07:42,6.451243438,1676,462
88,0:07:39,6.373543909,1676,459
79,0:07:36,6.302544959,1676,456
65,0:07:33,6.24160098,1676,453
57,0:07:30,6.189785182,1676,450
50,0:07:27,6.143739071,1676,447
48,0:07:24,6.102224117,1676,444
41,0:07:21,6.063029192,1676,441
27,0:07:18,6.032873546,1676,438
17,0:07:15,6.013964474,1676,435
8,0:07:12,6.002693855,1676,432
0,0:07:09,6.000562348,1676,429
0,0:07:06,6.000562348,1676,426
0,0:07:03,6.000562348,1676,423
0,0:07:00,6.000562348,1676,420
0,0:06:57,5.99945005,1676,417
0,0:06:54,5.99945005,1676,414
0,0:06:51,5.997631777,1676,411
0,0:06:48,5.997631777,1676,408
0,0:06:45,5.997631777,1676,405
0,0:06:42,5.997631777,1676,402
0,0:06:39,5.997631777,1676,399
0,0:06:36,5.997631777,1676,396
0,0:06:33,5.997631777,1676,393
0,0:06:30,5.997631777,1676,390
0,0:06:27,5.997631777,1676,387
0,0:06:24,5.997631777,1676,384
0,0:06:21,5.997631777,1676,381
0,0:06:18,5.997631777,1676,378
6,0:06:15,5.995407181,1676,375
17,0:06:12,5.984136561,1676,372
22,0:06:09,5.967452086,1676,369
31,0:06:06,5.94296464,1676,366
42,0:06:03,5.910389264,1676,363
53,0:06:00,5.868874292,1676,360
60,0:05:57,5.819253883,1676,357
66,0:05:54,5.765656485,1676,354
70,0:05:51,5.706615928,1676,351
74,0:05:48,5.642794399,1676,348
73,0:05:45,5.580295607,1676,345
75,0:05:42,5.51647401,1676,342
75,0:05:39,5.451052553,1676,339
74,0:05:36,5.387230885,1676,336
73,0:05:33,5.323662254,1676,333
74,0:05:30,5.259484487,1676,330
72,0:05:27,5.19680632,1676,327
71,0:05:24,5.134957953,1676,324
69,0:05:21,5.074646611,1676,321
63,0:05:18,5.017853854,1676,318
60,0:05:15,4.964463534,1676,315
48,0:05:12,4.917667438,1676,312
36,0:05:09,4.882027468,1676,309
34,0:05:06,4.852879912,1676,306
32,0:05:03,4.824698338,1676,303
24,0:05:00,4.799889009,1676,300
20,0:04:57,4.782835359,1676,297
29,0:04:54,4.759947277,1676,294
41,0:04:51,4.729579063,1676,291
44,0:04:48,4.692026573,1676,288
49,0:04:45,4.652836526,1676,285
52,0:04:42,4.608648876,1676,282
56,0:04:39,4.561456058,1676,279
56,0:04:36,4.513055586,1676,276
56,0:04:33,4.464655027,1676,273
50,0:04:30,4.419580004,1676,270
37,0:04:27,4.382507885,1676,267
23,0:04:24,4.355150911,1676,264
19,0:04:21,4.339144855,1676,261
22,0:04:18,4.320195203,1676,258
21,0:04:15,4.302519927,1676,255
23,0:04:12,4.282274118,1676,252
26,0:04:09,4.260714339,1676,249
33,0:04:06,4.234094663,1676,246
42,0:04:03,4.20160288,1676,243
53,0:04:00,4.160292401,1676,240
53,0:03:57,4.114389858,1676,237
55,0:03:54,4.066713636,1676,234
54,0:03:51,4.018694894,1676,231
56,0:03:48,3.97150102,1676,228
55,0:03:45,3.92430706,1676,225
57,0:03:42,3.875905377,1676,222
60,0:03:39,3.823650363,1676,219
64,0:03:36,3.770095353,1676,216
59,0:03:33,3.716188997,1676,213
54,0:03:30,3.667341648,1676,210
41,0:03:27,3.628150086,1676,207
37,0:03:24,3.594019372,1676,204
21,0:03:21,3.570451647,1676,201
18,0:03:18,3.552301779,1676,198
17,0:03:15,3.537752898,1676,195
20,0:03:12,3.521073423,1676,192
29,0:03:09,3.498410562,1676,189
36,0:03:06,3.470597868,1676,186
46,0:03:03,3.433172973,1676,183
48,0:03:00,3.391964963,1676,180
49,0:02:57,3.350756981,1676,177
47,0:02:54,3.309179497,1676,174
44,0:02:51,3.269614697,1676,171
37,0:02:48,3.234937009,1676,168
28,0:02:45,3.206193856,1676,165
14,0:02:42,3.189509381,1676,162
16,0:02:39,3.178349294,1676,159
18,0:02:36,3.163191543,1676,156
19,0:02:33,3.145591988,1676,153
30,0:02:30,3.122751667,1676,150
34,0:02:27,3.094912419,1676,147
39,0:02:24,3.063932526,1676,144
40,0:02:21,3.029730183,1676,141
30,0:02:18,2.999147441,1676,138
30,0:02:15,2.97436962,1676,135
43,0:02:12,2.94199662,1676,132
49,0:02:09,2.902431805,1676,129
56,0:02:06,2.855669626,1676,126
63,0:02:03,2.803311628,1676,123
66,0:02:00,2.746947961,1676,120
71,0:01:57,2.68740057,1676,117
70,0:01:54,2.626853819,1676,114
68,0:01:51,2.568089025,1676,111
56,0:01:48,2.514735912,1676,108
50,0:01:45,2.470372976,1676,105
50,0:01:42,2.426180254,1676,102
51,0:01:39,2.383341889,1676,99
51,0:01:36,2.339926675,1676,96
52,0:01:33,2.296031179,1676,93
52,0:01:30,2.251127979,1676,90
57,0:01:27,2.203373839,1676,87
59,0:01:24,2.153052029,1676,84
60,0:01:21,2.101826322,1676,81
58,0:01:18,2.049946334,1676,78
54,0:01:15,2.001830789,1676,75
49,0:01:12,1.957923344,1676,72
45,0:01:09,1.918441076,1676,69
45,0:01:06,1.87983778,1676,66
44,0:01:03,1.840645098,1676,63
36,0:01:00,1.805417024,1676,60
32,0:00:57,1.777604197,1676,57
23,0:00:54,1.753617201,1676,54
29,0:00:51,1.731352657,1676,51
41,0:00:48,1.699996628,1676,48
49,0:00:45,1.659583908,1676,45
57,0:00:42,1.612549869,1676,42
59,0:00:39,1.562422163,1676,39
62,0:00:36,1.508972319,1676,36
60,0:00:33,1.456019826,1676,33
58,0:00:30,1.405933375,1676,30
51,0:00:27,1.358996137,1676,27
49,0:00:24,1.316378155,1676,24
43,0:00:18,1.238141256,1676,18
31,0:00:15,1.206343489,1676,15
23,0:00:12,1.183962811,1676,12
30,0:00:09,1.161057644,1676,9
43,0:00:06,1.128749771,1676,6
49,0:00:03,1.086238635,1676,3
56,0:00:00,1.040192391,1676,0
40,0:20:33,14,1600,1233
40,0:20:30,13.96578674,1600,1230
43,0:20:27,13.92950608,1600,1227
42,0:20:24,13.89208167,1600,1224
39,0:20:21,13.85666486,1600,1221
42,0:20:18,13.82245146,1600,1218
46,0:20:15,13.78356661,1600,1215
49,0:20:12,13.74227228,1600,1212
44,0:20:09,13.70164239,1600,1209
37,0:20:06,13.66829678,1600,1206
31,0:20:03,13.64135618,1600,1203
25,0:20:00,13.61944591,1600,1200
26,0:19:57,13.59576629,1600,1197
28,0:19:54,13.57295716,1600,1194
35,0:19:51,13.54285162,1600,1191
38,0:19:48,13.51124023,1600,1188
40,0:19:45,13.47668464,1600,1185
41,0:19:42,13.43866929,1600,1182
44,0:19:39,13.40008742,1600,1179
40,0:19:36,13.36442523,1600,1176
47,0:19:33,13.32585279,1600,1173
37,0:19:30,13.29266682,1600,1170
30,0:19:27,13.26447453,1600,1167
28,0:19:24,13.23964694,1600,1164
27,0:19:21,13.21770501,1600,1161
33,0:19:18,13.19227605,1600,1158
37,0:19:15,13.16066435,1600,1155
28,0:19:12,13.13393624,1600,1152
20,0:19:09,13.1145619,1600,1149
9,0:19:06,13.10179016,1600,1146
0,0:19:03,13.09906376,1600,1143
0,0:19:00,13.0976274,1600,1140
0,0:18:57,13.0976274,1600,1137
0,0:18:54,13.0976274,1600,1134
0,0:18:51,13.0976274,1600,1131
0,0:18:48,13.0976274,1600,1128
0,0:18:45,13.0976274,1600,1125
0,0:18:42,13.09619104,1600,1122
0,0:18:39,13.09619104,1600,1119
0,0:18:36,13.09619104,1600,1116
0,0:18:33,13.0940601,1600,1113
0,0:18:30,13.0940601,1600,1110
1,0:18:27,13.0922425,1600,1107
15,0:18:24,13.08398801,1600,1104
21,0:18:21,13.0696483,1600,1101
27,0:18:18,13.04801864,1600,1098
40,0:18:15,13.01431945,1600,1095
42,0:18:12,12.9788064,1600,1092
40,0:18:09,12.94238629,1600,1089
39,0:18:06,12.90859542,1600,1086
39,0:18:03,12.87496477,1600,1083
43,0:18:00,12.83918217,1600,1080
46,0:17:57,12.80023303,1600,1077
45,0:17:54,12.76081746,1600,1074
45,0:17:51,12.72373157,1600,1071
43,0:17:48,12.68436834,1600,1068
43,0:17:45,12.64787731,1600,1065
43,0:17:42,12.60995011,1600,1062
43,0:17:39,12.57345897,1600,1059
43,0:17:36,12.53524542,1600,1056
39,0:17:33,12.49933601,1600,1053
23,0:17:30,12.47204483,1600,1050
15,0:17:27,12.45789715,1600,1047
25,0:17:24,12.43945671,1600,1044
27,0:17:21,12.41876037,1600,1041
30,0:17:18,12.39375693,1600,1038
35,0:17:15,12.36384604,1600,1035
45,0:17:12,12.32436886,1600,1032
53,0:17:09,12.2825628,1600,1029
54,0:17:06,12.23565,1600,1026
52,0:17:03,12.19017083,1600,1023
50,0:17:00,12.14447085,1600,1020
43,0:16:57,12.10499329,1600,1017
39,0:16:54,12.07087623,1600,1014
40,0:16:51,12.03785615,1600,1011
44,0:16:48,12.00162858,1600,1008
50,0:16:45,11.96003975,1600,1005
56,0:16:42,11.91429347,1600,1002
58,0:16:39,11.86500844,1600,999
65,0:16:36,11.81151722,1600,996
69,0:16:33,11.75309264,1600,993
74,0:16:30,11.69115891,1600,990
78,0:16:27,11.62429976,1600,987
80,0:16:24,11.55603283,1600,984
79,0:16:21,11.48705396,1600,981
79,0:16:18,11.41808326,1600,978
82,0:16:15,11.34981693,1600,975
81,0:16:12,11.27943989,1600,972
75,0:16:09,11.21046981,1600,969
64,0:16:06,11.15064966,1600,966
61,0:16:03,11.09784682,1600,963
64,0:16:00,11.04295234,1600,960
68,0:15:57,10.9852317,1600,957
69,0:15:54,10.92748477,1600,954
68,0:15:51,10.86815687,1600,951
60,0:15:48,10.81174491,1600,948
62,0:15:45,10.7602607,1600,945
63,0:15:42,10.70411515,1600,942
58,0:15:39,10.65188626,1600,939
55,0:15:36,10.60351564,1600,936
51,0:15:33,10.55863928,1600,933
55,0:15:30,10.51286104,1600,930
57,0:15:27,10.46347264,1600,927
45,0:15:24,10.42039933,1600,924
42,0:15:21,10.38299015,1600,921
41,0:15:18,10.34636763,1600,918
39,0:15:15,10.31154853,1600,915
28,0:15:12,10.28408167,1600,912
25,0:15:09,10.26021892,1600,909
22,0:15:06,10.24010238,1600,906
14,0:15:03,10.22449379,1600,903
8,0:15:00,10.21533817,1600,900
0,0:14:57,10.21261184,1600,897
0,0:14:54,10.21261184,1600,894
0,0:14:51,10.21149954,1600,891
0,0:14:48,10.21059076,1600,888
0,0:14:45,10.20947846,1600,885
0,0:14:42,10.20947846,1600,882
0,0:14:39,10.20947846,1600,879
0,0:14:36,10.20856968,1600,876
0,0:14:33,10.2076609,1600,873
0,0:14:30,10.20675212,1600,870
0,0:14:27,10.20675212,1600,867
1,0:14:24,10.20493456,1600,864
6,0:14:21,10.20220823,1600,861
17,0:14:18,10.18948532,1600,858
26,0:14:15,10.17027174,1600,855
29,0:14:12,10.14640903,1600,852
22,0:14:09,10.12538907,1600,849
22,0:14:06,10.10617551,1600,846
24,0:14:03,10.0833474,1600,843
20,0:14:00,10.06608062,1600,840
11,0:13:57,10.0533092,1600,837
7,0:13:54,10.0451302,1600,834
0,0:13:51,10.0421857,1600,831
0,0:13:48,10.0421857,1600,828
0,0:13:45,10.0421857,1600,825
0,0:13:42,10.0421857,1600,822
0,0:13:39,10.0410734,1600,819
0,0:13:36,10.0410734,1600,816
0,0:13:33,10.0410734,1600,813
0,0:13:30,10.04016462,1600,810
0,0:13:27,10.04016462,1600,807
0,0:13:24,10.04016462,1600,804
0,0:13:21,10.04016462,1600,801
0,0:13:18,10.04016462,1600,798
0,0:13:15,10.04016462,1600,795
0,0:13:12,10.03803373,1600,792
0,0:13:09,10.03659738,1600,789
0,0:13:06,10.03659738,1600,786
0,0:13:03,10.03548508,1600,783
0,0:13:00,10.03335419,1600,780
0,0:12:57,10.03335419,1600,777
0,0:12:54,10.03335419,1600,774
0,0:12:51,10.03335419,1600,771
0,0:12:48,10.03335419,1600,768
0,0:12:45,10.03153663,1600,765
0,0:12:42,10.03042433,1600,762
0,0:12:39,10.03042433,1600,759
0,0:12:36,10.03042433,1600,756
0,0:12:33,10.03042433,1600,753
0,0:12:30,10.02951556,1600,750
0,0:12:27,10.02951556,1600,747
0,0:12:24,10.02951556,1600,744
0,0:12:21,10.02951556,1600,741
0,0:12:18,10.02840326,1600,738
0,0:12:15,10.02696691,1600,735
0,0:12:12,10.02696691,1600,732
0,0:12:09,10.02696691,1600,729
0,0:12:06,10.02696691,1600,726
0,0:12:03,10.02696691,1600,723
0,0:12:00,10.02696691,1600,720
0,0:11:57,10.02696691,1600,717
2,0:11:54,10.02696691,1600,714
9,0:11:51,10.02140195,1600,711
17,0:11:48,10.00792355,1600,708
17,0:11:45,9.995204701,1600,705
24,0:11:42,9.976591349,1600,702
33,0:11:39,9.948724554,1600,699
45,0:11:36,9.913084631,1600,696
51,0:11:33,9.868592697,1600,693
57,0:11:30,9.820755236,1600,690
58,0:11:27,9.769589513,1600,687
53,0:11:24,9.721760684,1600,684
48,0:11:21,9.677231639,1600,681
35,0:11:18,9.641638093,1600,678
25,0:11:15,9.614927467,1600,675
7,0:11:12,9.602692185,1600,672
0,0:11:09,9.600289108,1600,669
9,0:11:06,9.598064511,1600,666
17,0:11:03,9.584716931,1600,663
28,0:11:00,9.564674945,1600,660
36,0:10:57,9.535755188,1600,657
44,0:10:54,9.500115261,1600,654
46,0:10:51,9.461174212,1600,651
54,0:10:48,9.416645165,1600,648
55,0:10:45,9.369849139,1600,645
55,0:10:42,9.320832123,1600,642
55,0:10:39,9.274106753,1600,639
47,0:10:36,9.228502521,1600,636
45,0:10:33,9.189055666,1600,633
44,0:10:30,9.150253305,1600,630
49,0:10:27,9.110267157,1600,627
55,0:10:24,9.06443243,1600,624
64,0:10:21,9.013054224,1600,621
64,0:10:18,8.956730944,1600,618
62,0:10:15,8.90323582,1600,615
56,0:10:12,8.850450678,1600,612
47,0:10:09,8.808199135,1600,609
46,0:10:06,8.766671122,1600,606
36,0:10:03,8.734285242,1600,603
31,0:10:00,8.705339529,1600,600
27,0:09:57,8.679900179,1600,597
19,0:09:54,8.660820649,1600,594
18,0:09:51,8.644143861,1600,591
8,0:09:48,8.632850637,1600,588
0,0:09:45,8.629905797,1600,585
0,0:09:42,8.629905797,1600,582
0,0:09:39,8.629905797,1600,579
0,0:09:36,8.629905797,1600,576
0,0:09:33,8.628996899,1600,573
0,0:09:30,8.628996899,1600,570
0,0:09:27,8.628996899,1600,567
0,0:09:24,8.628996899,1600,564
0,0:09:21,8.628996899,1600,561
0,0:09:18,8.628996899,1600,558
0,0:09:15,8.628996899,1600,555
0,0:09:12,8.628996899,1600,552
11,0:09:09,8.624062082,1600,549
18,0:09:06,8.609257624,1600,546
30,0:09:03,8.587320538,1600,543
39,0:09:00,8.557035721,1600,540
52,0:08:57,8.517288397,1600,537
57,0:08:54,8.469912909,1600,534
66,0:08:51,8.416819402,1600,531
71,0:08:48,8.355765172,1600,528
76,0:08:45,8.292238,1600,525
82,0:08:42,8.222967837,1600,522
86,0:08:39,8.150281071,1600,519
87,0:08:36,8.075286576,1600,516
91,0:08:33,7.999076369,1600,513
91,0:08:30,7.919996022,1600,510
93,0:08:27,7.840683813,1600,507
93,0:08:24,7.760016328,1600,504
93,0:08:21,7.679835709,1600,501
93,0:08:18,7.601447372,1600,498
91,0:08:15,7.521512379,1600,495
87,0:08:12,7.445287202,1600,492
87,0:08:09,7.370789703,1600,489
88,0:08:06,7.295595709,1600,486
90,0:08:03,7.217664103,1600,483
93,0:08:00,7.137990307,1600,480
97,0:07:57,7.055291109,1600,477
100,0:07:54,6.970723457,1600,474
101,0:07:51,6.883641571,1600,471
101,0:07:48,6.79480688,1600,468
99,0:07:45,6.707938682,1600,465
98,0:07:42,6.623443749,1600,462
96,0:07:39,6.540195945,1600,459
94,0:07:36,6.458557791,1600,456
90,0:07:33,6.378458531,1600,453
82,0:07:30,6.303449926,1600,450
72,0:07:27,6.237971187,1600,447
59,0:07:24,6.182002209,1600,444
48,0:07:21,6.136400257,1600,441
39,0:07:18,6.099291321,1600,438
35,0:07:15,6.066576709,1600,435
27,0:07:12,6.041837415,1600,432
20,0:07:09,6.020625672,1600,429
12,0:07:06,6.007278092,1600,426
4,0:07:03,5.999492004,1600,423
0,0:07:00,5.996618866,1600,420
0,0:06:57,5.994215669,1600,417
0,0:06:54,5.994215669,1600,414
0,0:06:51,5.994215669,1600,411
0,0:06:48,5.994215669,1600,408
0,0:06:45,5.992084166,1600,405
0,0:06:42,5.992084166,1600,402
0,0:06:39,5.992084166,1600,399
0,0:06:36,5.992084166,1600,396
0,0:06:33,5.992084166,1600,393
0,0:06:30,5.992084166,1600,390
0,0:06:27,5.992084166,1600,387
0,0:06:24,5.992084166,1600,384
0,0:06:21,5.992084166,1600,381
0,0:06:18,5.992084166,1600,378
0,0:06:15,5.992084166,1600,375
0,0:06:12,5.992084166,1600,372
0,0:06:09,5.990647596,1600,369
6,0:06:06,5.989211027,1600,366
16,0:06:03,5.978088043,1600,363
25,0:06:00,5.961403568,1600,360
32,0:05:57,5.936933005,1600,357
42,0:05:54,5.903452777,1600,354
47,0:05:51,5.865362417,1600,351
54,0:05:48,5.820279921,1600,348
54,0:05:45,5.772686958,1600,345
55,0:05:42,5.725576067,1600,342
60,0:05:39,5.674770421,1600,339
60,0:05:36,5.622385035,1600,336
56,0:05:33,5.573456082,1600,333
52,0:05:30,5.525587968,1600,330
55,0:05:27,5.480115116,1600,327
60,0:05:24,5.430615025,1600,324
66,0:05:21,5.374499615,1600,321
72,0:05:18,5.314389381,1600,318
77,0:05:15,5.248910208,1600,315
78,0:05:12,5.181882464,1600,312
75,0:05:09,5.116598516,1600,309
74,0:05:06,5.051854969,1600,306
67,0:05:03,4.989400582,1600,303
63,0:05:00,4.933785666,1600,300
50,0:04:57,4.884768584,1600,297
34,0:04:54,4.849070669,1600,294
33,0:04:51,4.82089403,1600,291
31,0:04:48,4.793310544,1600,288
28,0:04:45,4.768501213,1600,285
29,0:04:42,4.745052439,1600,282
37,0:04:39,4.715773516,1600,279
45,0:04:36,4.680343904,1600,276
52,0:04:33,4.636556775,1600,273
54,0:04:30,4.590655113,1600,270
61,0:04:27,4.540041131,1600,267
66,0:04:24,4.48530691,1600,264
66,0:04:21,4.427992265,1600,261
63,0:04:18,4.372425799,1600,258
62,0:04:15,4.31769123,1600,255
59,0:04:12,4.267076736,1600,252
61,0:04:09,4.214822543,1600,249
65,0:04:06,4.160087637,1600,246
71,0:04:03,4.100294222,1600,243
63,0:04:00,4.042614547,1600,240
59,0:03:57,3.99082367,1600,237
60,0:03:54,3.937744757,1600,234
58,0:03:51,3.888067087,1600,231
57,0:03:48,3.839665398,1600,228
59,0:03:45,3.788702924,1600,225
58,0:03:42,3.738566357,1600,222
55,0:03:39,3.689719117,1600,219
56,0:03:36,3.642524719,1600,216
52,0:03:33,3.5936773,1600,213
32,0:03:30,3.558246219,1600,210
20,0:03:27,3.537624462,1600,207
18,0:03:24,3.521617923,1600,204
18,0:03:21,3.50689995,1600,201
26,0:03:18,3.488392125,1600,198
29,0:03:15,3.464000948,1600,195
38,0:03:12,3.434425798,1600,192
39,0:03:09,3.400425719,1600,189
45,0:03:06,3.362308349,1600,186
50,0:03:03,3.321100368,1600,183
52,0:03:00,3.276106397,1600,180
48,0:02:57,3.232847848,1600,177
38,0:02:54,3.196091806,1600,174
22,0:02:51,3.172295208,1600,171
15,0:02:48,3.156485917,1600,168
18,0:02:45,3.141997478,1600,165
16,0:02:42,3.126194264,1600,162
20,0:02:39,3.110109112,1600,159
29,0:02:36,3.08636368,1600,156
31,0:02:33,3.060922467,1600,153
38,0:02:30,3.030389761,1600,150
38,0:02:27,2.997598129,1600,147
28,0:02:24,2.968023121,1600,144
27,0:02:21,2.945221529,1600,141
37,0:02:18,2.917637845,1600,138
44,0:02:15,2.88123528,1600,135
48,0:02:12,2.840271389,1600,132
56,0:02:09,2.795509831,1600,129
63,0:02:06,2.743947428,1600,126
65,0:02:03,2.687196321,1600,123
65,0:02:00,2.630045897,1600,120
64,0:01:57,2.574689841,1600,117
62,0:01:54,2.520337401,1600,114
51,0:01:51,2.472179294,1600,111
48,0:01:48,2.429813484,1600,108
50,0:01:45,2.386597397,1600,105
54,0:01:42,2.341916649,1600,102
53,0:01:39,2.296361136,1600,99
58,0:01:36,2.24843894,1600,96
64,0:01:33,2.195405024,1600,93
68,0:01:30,2.137729381,1600,90
67,0:01:27,2.081076816,1600,87
64,0:01:24,2.023745355,1600,84
61,0:01:21,1.970258392,1600,81
55,0:01:18,1.919941105,1600,78
52,0:01:15,1.873734338,1600,75
50,0:01:12,1.828959869,1600,72
41,0:01:09,1.790755607,1600,69
36,0:01:06,1.758454156,1600,66
27,0:01:03,1.732295977,1600,63
29,0:01:00,1.707673827,1600,60
38,0:00:57,1.678526234,1600,57
46,0:00:54,1.64053358,1600,54
49,0:00:51,1.600233551,1600,51
51,0:00:48,1.555732327,1600,48
52,0:00:45,1.511409912,1600,45
54,0:00:42,1.465132589,1600,42
52,0:00:39,1.420401672,1600,39
50,0:00:36,1.375909738,1600,36
46,0:00:33,1.3334862,1600,33
42,0:00:30,1.296499865,1600,30
42,0:00:27,1.260894705,1600,27
34,0:00:21,1.192894801,1600,21
29,0:00:18,1.165376392,1600,18
24,0:00:15,1.144367656,1600,15
30,0:00:12,1.120571066,1600,12
35,0:00:09,1.091651309,1600,9
40,0:00:06,1.059075851,1600,6
45,0:00:03,1.021966795,1600,3
47,0:00:00,0.9816668,1600,0
32,0:18:06,14,1293,1086
34,0:18:03,13.97218379,1293,1083
36,0:18:00,13.94002957,1293,1080
36,0:17:57,13.90961773,1293,1077
36,0:17:54,13.87920586,1293,1074
38,0:17:51,13.84822188,1293,1071
39,0:17:48,13.81487642,1293,1068
35,0:17:45,13.78239664,1293,1065
30,0:17:42,13.75491586,1293,1062
25,0:17:39,13.73036308,1293,1059
24,0:17:36,13.70930606,1293,1056
23,0:17:33,13.6878502,1293,1053
20,0:17:30,13.66884265,1293,1050
10,0:17:27,13.65656623,1293,1047
10,0:17:24,13.6489632,1293,1044
18,0:17:21,13.63548469,1293,1041
26,0:17:18,13.61440692,1293,1038
27,0:17:15,13.59246522,1293,1035
32,0:17:12,13.56498428,1293,1032
36,0:17:09,13.53457209,1293,1029
37,0:17:06,13.5029607,1293,1026
42,0:17:03,13.46817795,1293,1023
43,0:17:00,13.43189676,1293,1020
45,0:16:57,13.39506722,1293,1017
44,0:16:54,13.35498876,1293,1014
43,0:16:51,13.31870746,1293,1011
40,0:16:48,13.28242612,1293,1008
41,0:16:45,13.24700868,1293,1005
29,0:16:42,13.21659622,1293,1002
27,0:16:39,13.19291634,1293,999
32,0:16:36,13.16618824,1293,996
42,0:16:33,13.13368764,1293,993
40,0:16:30,13.09796625,1293,990
30,0:16:27,13.06869379,1293,987
33,0:16:24,13.04032402,1293,984
27,0:16:21,13.01556051,1293,981
25,0:16:18,12.99454002,1293,978
24,0:16:15,12.97171131,1293,975
19,0:16:12,12.95440827,1293,972
13,0:16:09,12.93969824,1293,969
7,0:16:06,12.93151902,1293,966
0,0:16:03,12.92879261,1293,963
0,0:16:00,12.92768031,1293,960
0,0:15:57,12.92656801,1293,957
0,0:15:54,12.92545572,1293,954
0,0:15:51,12.92363811,1293,951
0,0:15:48,12.92252581,1293,948
0,0:15:45,12.92141351,1293,945
0,0:15:42,12.92141351,1293,942
10,0:15:39,12.91596069,1293,939
17,0:15:36,12.90318892,1293,936
27,0:15:33,12.88307186,1293,933
29,0:15:30,12.85813405,1293,930
34,0:15:27,12.83152298,1293,927
43,0:15:24,12.79773055,1293,924
47,0:15:21,12.75801492,1293,921
45,0:15:18,12.71853848,1293,918
48,0:15:15,12.67773912,1293,915
51,0:15:12,12.63550355,1293,912
54,0:15:09,12.58953969,1293,909
