get_date,lat,lng,speed,line_no,y,dist
2018-01-05 6:34,35.20106,128.96982,0,13395,0:09:27,5.335628438
2018-01-05 6:34,35.20105,128.9698,0,13395,0:09:24,5.337759537
2018-01-05 6:34,35.20105,128.9698,0,13395,0:09:21,5.337759537
2018-01-05 6:34,35.20105,128.9698,0,13395,0:09:18,5.337759537
2018-01-05 6:34,35.20105,128.9698,0,13395,0:09:15,5.337759537
2018-01-05 6:34,35.20106,128.9698,0,13395,0:09:12,5.338871835
2018-01-05 6:34,35.20106,128.9698,0,13395,0:09:09,5.338871835
2018-01-05 6:34,35.20105,128.96982,0,13395,0:09:06,5.341002934
2018-01-05 6:34,35.20104,128.9698,5,13395,0:09:03,5.343134033
2018-01-05 6:34,35.20097,128.96971,18,13395,0:09:00,5.354427255
2018-01-05 6:34,35.20084,128.96954,30,13395,0:08:57,5.375589252
2018-01-05 6:34,35.20066,128.96931,38,13395,0:08:54,5.404535102
2018-01-05 6:34,35.20041,128.96901,50,13395,0:08:51,5.443480562
2018-01-05 6:34,35.20012,128.96866,55,13395,0:08:48,5.488784826
2018-01-05 6:34,35.19978,128.96826,64,13395,0:08:45,5.541244317
2018-01-05 6:34,35.19939,128.96782,72,13395,0:08:42,5.600245745
2018-01-05 6:34,35.19896,128.96736,74,13395,0:08:39,5.663772846
2018-01-05 6:35,35.19851,128.96689,77,13395,0:08:36,5.729577793
2018-01-05 6:35,35.19804,128.96643,79,13395,0:08:33,5.796519006
2018-01-05 6:35,35.19755,128.96597,80,13395,0:08:30,5.865211731
2018-01-05 6:35,35.19704,128.9655,84,13395,0:08:27,5.936225726
2018-01-05 6:35,35.1965,128.96503,87,13395,0:08:24,6.00993279
2018-01-05 6:35,35.19595,128.96454,89,13395,0:08:21,6.085604716
2018-01-05 6:35,35.19537,128.96405,93,13395,0:08:18,6.163999112
2018-01-05 6:35,35.19474,128.96356,95,13395,0:08:15,6.247030561
2018-01-05 6:35,35.19412,128.96313,92,13395,0:08:12,6.326299236
2018-01-05 6:35,35.19349,128.96269,95,13395,0:08:09,6.406984304
