line_no,inout_type,seq,stop_name,x,y,get_date
13481,ENTERED,2,덕천역,129.0053864,35.2088089,2018.08.06 19:47:28
13481,LEFT,2,덕천역,129.0066833,35.21018982,2018.08.06 19:49:22
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124664,35.21197128,2018.08.06 19:50:40
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21249008,2018.08.06 19:50:55
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0140839,35.21240997,2018.08.06 19:51:49
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121155,35.21186829,2018.08.06 19:52:04
13481,EMERGENCY,2,덕천역,129.0062561,35.21030045,2018.08.06 19:53:34
13481,LEFT,2,덕천역,129.0045166,35.20991898,2018.08.06 19:53:49
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291687,35.18041992,2018.08.07 19:07:57
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319,35.1776619,2018.08.07 19:30:03
13481,ENTERED,1,구명역 4번출구,128.9994812,35.20264053,2018.08.07 19:46:03
13481,LEFT,1,구명역 4번출구,129.0007782,35.20410156,2018.08.07 19:46:30
13481,ENTERED,2,덕천역,129.0053711,35.20875168,2018.08.07 19:47:36
13481,LEFT,2,덕천역,129.0065918,35.21025085,2018.08.07 19:49:27
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124359,35.2118988,2018.08.07 19:50:54
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0145569,35.21247101,2018.08.07 19:51:45
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292755,35.18059921,2018.08.08 19:08:01
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317627,35.17771912,2018.08.08 19:29:55
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20270157,2018.08.08 19:44:55
13481,LEFT,1,구명역 4번출구,129.0007935,35.20415878,2018.08.08 19:46:19
13481,ENTERED,2,덕천역,129.0054016,35.20903015,2018.08.08 19:47:16
13481,LEFT,2,덕천역,129.0065613,35.21023941,2018.08.08 19:48:25
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124664,35.21194839,2018.08.08 19:49:52
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21258926,2018.08.08 19:50:52
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0143738,35.21234894,2018.08.08 19:52:40
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121765,35.21184921,2018.08.08 19:52:55
13481,EMERGENCY,2,덕천역,129.0062714,35.21012878,2018.08.08 19:53:37
13481,LEFT,2,덕천역,129.0042419,35.20967865,2018.08.08 19:53:52
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293671,35.18082047,2018.08.09 19:12:04
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9320221,35.17765045,2018.08.09 19:30:01
13481,ENTERED,1,구명역 4번출구,128.999649,35.20264816,2018.08.09 19:48:28
13481,LEFT,1,구명역 4번출구,129.0008698,35.20412064,2018.08.09 19:49:13
13481,ENTERED,2,덕천역,129.0053558,35.20883942,2018.08.09 19:50:34
13481,LEFT,2,덕천역,129.0065918,35.21028137,2018.08.09 19:52:01
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127563,35.21194077,2018.08.09 19:53:10
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.014679,35.21245956,2018.08.09 19:53:46
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293213,35.18067169,2018.08.10 19:08:35
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319305,35.17757034,2018.08.10 19:30:05
13481,ENTERED,1,구명역 4번출구,128.9996033,35.20273972,2018.08.10 19:46:08
13481,LEFT,1,구명역 4번출구,129.000824,35.20410156,2018.08.10 19:46:53
13481,ENTERED,2,덕천역,129.0053711,35.20883179,2018.08.10 19:49:29
13481,LEFT,2,덕천역,129.0062561,35.21033859,2018.08.10 19:50:26
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127106,35.2120285,2018.08.10 19:52:35
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147095,35.21250153,2018.08.10 19:53:14
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292755,35.18045044,2018.08.13 19:07:54
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9320831,35.17765045,2018.08.13 19:29:54
13481,ENTERED,1,구명역 4번출구,128.999588,35.20278931,2018.08.13 19:45:12
13481,LEFT,1,구명역 4번출구,129.0007172,35.20410919,2018.08.13 19:45:33
13481,ENTERED,2,덕천역,129.0054169,35.20883942,2018.08.13 19:47:27
13481,LEFT,2,덕천역,129.0067139,35.21035004,2018.08.13 19:48:45
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124817,35.21200943,2018.08.13 19:50:09
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146332,35.21255112,2018.08.13 19:50:57
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0144806,35.21249008,2018.08.13 19:51:51
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0120392,35.21179962,2018.08.13 19:52:09
13481,EMERGENCY,2,덕천역,129.0061646,35.21012115,2018.08.13 19:53:21
13481,LEFT,2,덕천역,129.0042877,35.20969009,2018.08.13 19:53:33
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291382,35.18030167,2018.08.14 19:09:00
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9316864,35.17770004,2018.08.14 19:29:57
13481,ENTERED,1,구명역 4번출구,128.9995575,35.20265961,2018.08.14 19:49:09
13481,LEFT,1,구명역 4번출구,129.0009613,35.20423126,2018.08.14 19:49:54
13481,ENTERED,2,덕천역,129.0053253,35.20883179,2018.08.14 19:52:33
13481,LEFT,2,덕천역,129.0063477,35.21033096,2018.08.14 19:54:00
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124512,35.21192169,2018.08.14 19:56:09
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146942,35.21247101,2018.08.14 19:56:48
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9290924,35.18027115,2018.08.16 19:07:54
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319305,35.1776886,2018.08.16 19:29:57
13481,ENTERED,1,구명역 4번출구,128.9995422,35.20264816,2018.08.16 19:46:00
13481,LEFT,1,구명역 4번출구,129.0007935,35.20410919,2018.08.16 19:46:30
13481,ENTERED,2,덕천역,129.0054016,35.2089119,2018.08.16 19:47:36
13481,LEFT,2,덕천역,129.006546,35.21020126,2018.08.16 19:48:57
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21189117,2018.08.16 19:50:27
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146179,35.21245956,2018.08.16 19:51:12
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.929184,35.18030167,2018.08.17 19:07:56
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9316864,35.17773056,2018.08.17 19:29:59
13481,ENTERED,1,구명역 4번출구,128.9995575,35.20264053,2018.08.17 19:48:11
13481,LEFT,1,구명역 4번출구,129.0008087,35.20413971,2018.08.17 19:49:17
13481,ENTERED,2,덕천역,129.0053711,35.20895004,2018.08.17 19:50:23
13481,LEFT,2,덕천역,129.0066681,35.21031952,2018.08.17 19:51:59
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126343,35.21189117,2018.08.17 19:53:08
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147858,35.21249008,2018.08.17 19:53:53
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293213,35.1805687,2018.08.20 19:08:53
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319763,35.17766953,2018.08.20 19:29:56
13481,ENTERED,1,구명역 4번출구,128.9995117,35.20269012,2018.08.20 19:45:26
13481,LEFT,1,구명역 4번출구,129.0007935,35.20410156,2018.08.20 19:46:32
13481,ENTERED,2,덕천역,129.0052948,35.20882034,2018.08.20 19:47:29
13481,LEFT,2,덕천역,129.0063019,35.21031189,2018.08.20 19:48:26
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0126953,35.21187973,2018.08.20 19:49:50
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147095,35.21240997,2018.08.20 19:50:35
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0141144,35.21232986,2018.08.20 19:51:47
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0119934,35.21178818,2018.08.20 19:52:02
13481,EMERGENCY,2,덕천역,129.0058136,35.21022034,2018.08.20 19:53:23
13481,LEFT,2,덕천역,129.0043945,35.20986176,2018.08.20 19:53:32
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291992,35.18024063,2018.08.21 19:07:51
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9318237,35.17763901,2018.08.21 19:30:06
13481,ENTERED,1,구명역 4번출구,128.9996185,35.20272064,2018.08.21 19:48:36
13481,LEFT,1,구명역 4번출구,129.0007935,35.20410919,2018.08.21 19:49:45
13481,ENTERED,2,덕천역,129.0053558,35.20875168,2018.08.21 19:52:27
13481,LEFT,2,덕천역,129.0063782,35.210289,2018.08.21 19:55:18
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012619,35.21181107,2018.08.21 19:56:24
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0147247,35.21242142,2018.08.21 19:57:06
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293213,35.1805687,2018.08.22 19:07:52
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319916,35.17761993,2018.08.22 19:29:52
13481,ENTERED,1,구명역 4번출구,128.999588,35.20280838,2018.08.22 19:49:34
13481,LEFT,1,구명역 4번출구,129.0007172,35.20410919,2018.08.22 19:50:25
13481,ENTERED,2,덕천역,129.0053711,35.20877075,2018.08.22 19:52:55
13481,LEFT,2,덕천역,129.0064087,35.21033859,2018.08.22 19:54:22
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125275,35.21187973,2018.08.22 19:55:46
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146332,35.21237183,2018.08.22 19:56:43
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.014328,35.21240997,2018.08.22 19:57:28
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0121613,35.21186829,2018.08.22 19:57:43
13481,EMERGENCY,2,덕천역,129.0058899,35.210289,2018.08.22 19:59:01
13481,LEFT,2,덕천역,129.0041809,35.20983124,2018.08.22 19:59:16
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293823,35.18056107,2018.08.23 19:07:55
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9318085,35.17768097,2018.08.23 19:30:10
13481,ENTERED,1,구명역 4번출구,128.999649,35.20278168,2018.08.23 19:48:22
13481,LEFT,1,구명역 4번출구,129.0009003,35.20418167,2018.08.23 19:49:13
13481,ENTERED,2,덕천역,129.0054016,35.20874023,2018.08.23 19:50:22
13481,LEFT,2,덕천역,129.006546,35.21031189,2018.08.23 19:51:52
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125885,35.21187973,2018.08.23 19:53:07
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0149231,35.21247101,2018.08.23 19:53:46
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291687,35.1803894,2018.08.24 19:07:57
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9316559,35.17761993,2018.08.24 19:29:54
13481,ENTERED,1,구명역 4번출구,128.9996338,35.20280075,2018.08.24 19:46:24
13481,LEFT,1,구명역 4번출구,129.0008087,35.20417023,2018.08.24 19:46:48
13481,ENTERED,2,덕천역,129.0054626,35.20888138,2018.08.24 19:48:00
13481,LEFT,2,덕천역,129.0067139,35.21036911,2018.08.24 19:49:03
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0125427,35.21187973,2018.08.24 19:50:18
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148926,35.21250916,2018.08.24 19:51:03
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292755,35.1805687,2018.08.27 19:07:50
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9320221,35.17766953,2018.08.27 19:29:56
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20264816,2018.08.27 19:44:53
13481,LEFT,1,구명역 4번출구,129.0007935,35.20412064,2018.08.27 19:46:17
13481,ENTERED,2,덕천역,129.0053406,35.20875931,2018.08.27 19:47:17
13481,LEFT,2,덕천역,129.0062714,35.21033096,2018.08.27 19:48:26
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0128021,35.21197128,2018.08.27 19:50:02
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146179,35.21242905,2018.08.27 19:50:56
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.014328,35.21237183,2018.08.27 19:52:44
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0123596,35.21186829,2018.08.27 19:52:59
13481,EMERGENCY,2,덕천역,129.0057983,35.21020889,2018.08.27 19:53:47
13481,LEFT,2,덕천역,129.0043488,35.20988083,2018.08.27 19:53:56
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9294586,35.18061829,2018.08.28 19:14:28
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9318237,35.17760849,2018.08.28 19:30:04
13481,ENTERED,1,구명역 4번출구,128.9995422,35.20267105,2018.08.28 19:48:43
13481,LEFT,1,구명역 4번출구,129.0007782,35.20413971,2018.08.28 19:49:22
13481,ENTERED,2,덕천역,129.0053711,35.2089386,2018.08.28 19:50:34
13481,LEFT,2,덕천역,129.006424,35.21035004,2018.08.28 19:51:49
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012558,35.21192169,2018.08.28 19:52:58
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148163,35.21247101,2018.08.28 19:53:40
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292755,35.18056107,2018.08.29 19:07:57
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.931839,35.17763901,2018.08.29 19:29:54
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20267868,2018.08.29 19:48:15
13481,LEFT,1,구명역 4번출구,129.0007324,35.20412064,2018.08.29 19:49:18
13481,ENTERED,2,덕천역,129.0053253,35.20883942,2018.08.29 19:50:15
13481,LEFT,2,덕천역,129.0063934,35.21035004,2018.08.29 19:51:33
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0127563,35.21197891,2018.08.29 19:52:51
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146484,35.21242905,2018.08.29 19:53:27
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.0142975,35.21237946,2018.08.29 19:55:33
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0120697,35.21179962,2018.08.29 19:55:48
13481,EMERGENCY,2,덕천역,129.006134,35.21031189,2018.08.29 19:56:27
13481,LEFT,2,덕천역,129.0044098,35.20988083,2018.08.29 19:56:39
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.929245,35.18054962,2018.08.30 19:07:51
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317322,35.17773056,2018.08.30 19:29:54
13481,ENTERED,1,구명역 4번출구,128.999588,35.20269012,2018.08.30 19:45:48
13481,LEFT,1,구명역 4번출구,129.0007935,35.20415878,2018.08.30 19:46:36
13481,ENTERED,2,덕천역,129.0053406,35.20875931,2018.08.30 19:47:45
13481,LEFT,2,덕천역,129.0063477,35.21035004,2018.08.30 19:48:51
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.012558,35.21194839,2018.08.30 19:50:24
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0146942,35.21242142,2018.08.30 19:51:15
13481,EMERGENCY,3,덕천사원A.숙등역4번출구,129.014389,35.21240997,2018.08.30 19:52:36
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0123901,35.21189117,2018.08.30 19:52:51
13481,EMERGENCY,2,덕천역,129.0060577,35.21028137,2018.08.30 19:53:54
13481,LEFT,2,덕천역,129.0041809,35.20988846,2018.08.30 19:54:06
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9290009,35.18040085,2018.08.31 19:07:57
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9319,35.17761993,2018.08.31 19:30:03
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20264053,2018.08.31 19:48:36
13481,LEFT,1,구명역 4번출구,129.0008698,35.20407104,2018.08.31 19:49:21
13481,ENTERED,2,덕천역,129.0053864,35.2088089,2018.08.31 19:50:45
13481,LEFT,2,덕천역,129.0064087,35.21035004,2018.08.31 19:51:54
13481,ENTERED,3,덕천사원A.숙등역4번출구,129.0124664,35.21194077,2018.08.31 19:53:30
13481,LEFT_LAST,3,덕천사원A.숙등역4번출구,129.0148926,35.21250916,2018.08.31 19:54:09
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291534,35.18103027,2018.09.04 19:08:56
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9318542,35.1776619,2018.09.04 19:30:05
13481,ENTERED,1,구명역 4번출구,128.9996185,35.20267105,2018.09.04 19:48:32
13481,LEFT,1,구명역 4번출구,129.0008087,35.20412827,2018.09.04 19:49:05
13481,ENTERED,2,덕천역,129.0054169,35.20895004,2018.09.04 19:50:17
13481,LEFT,2,덕천역,129.0063324,35.21031952,2018.09.04 19:51:59
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9294281,35.18062973,2018.09.05 19:08:01
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9320679,35.1776619,2018.09.05 19:29:58
13481,ENTERED,1,구명역 4번출구,128.9995575,35.20264053,2018.09.05 19:51:55
13481,LEFT,1,구명역 4번출구,129.0008087,35.20417023,2018.09.05 19:52:25
13481,ENTERED,2,덕천역,129.0053711,35.2088089,2018.09.05 19:53:22
13481,LEFT,2,덕천역,129.0052032,35.21049881,2018.09.05 19:54:25
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0067139,35.21915054,2018.09.05 19:56:16
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0080566,35.22042847,2018.09.05 19:56:49
13481,ENTERED,4,화명우체국,129.0098419,35.22454071,2018.09.05 19:58:40
13481,LEFT,4,화명우체국,129.0106201,35.22612,2018.09.05 19:59:01
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0115509,35.22732925,2018.09.05 19:59:13
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.0126495,35.22874069,2018.09.05 20:00:34
13481,ENTERED,6,화명동 대림타운,129.0131836,35.23083878,2018.09.05 20:00:58
13481,LEFT,6,화명동 대림타운,129.0134888,35.23260117,2018.09.05 20:01:37
13481,ENTERED,7,롯데마트정문 횡단보도,129.0136261,35.23405075,2018.09.05 20:01:52
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0120392,35.23485184,2018.09.05 20:02:37
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292908,35.18053818,2018.09.06 19:07:51
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317474,35.17766953,2018.09.06 19:30:03
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20265961,2018.09.06 19:49:24
13481,LEFT,1,구명역 4번출구,129.0008698,35.2040596,2018.09.06 19:49:45
13481,ENTERED,2,덕천역,129.0053711,35.20888901,2018.09.06 19:52:27
13481,LEFT,2,덕천역,129.005188,35.21046829,2018.09.06 19:54:30
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0067291,35.21924973,2018.09.06 19:56:24
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0079803,35.22043991,2018.09.06 19:57:09
13481,ENTERED,4,화명우체국,129.0099182,35.22460175,2018.09.06 19:59:00
13481,LEFT,4,화명우체국,129.0106506,35.2259903,2018.09.06 19:59:30
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0115204,35.22713852,2018.09.06 19:59:45
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.0125885,35.22861099,2018.09.06 20:00:51
13481,ENTERED,6,화명동 대림타운,129.0131378,35.23088074,2018.09.06 20:01:12
13481,LEFT,6,화명동 대림타운,129.0135193,35.23263931,2018.09.06 20:01:33
13481,ENTERED,7,롯데마트정문 횡단보도,129.0137939,35.23419952,2018.09.06 20:02:15
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0121765,35.23471832,2018.09.06 20:03:03
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9290771,35.18048096,2018.09.07 19:07:59
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317322,35.17770004,2018.09.07 19:30:05
13481,ENTERED,1,구명역 4번출구,128.9995728,35.20259094,2018.09.07 19:48:53
13481,LEFT,1,구명역 4번출구,129.0008698,35.20410156,2018.09.07 19:49:32
13481,ENTERED,2,덕천역,129.0052948,35.20890045,2018.09.07 19:52:26
13481,LEFT,2,덕천역,129.005188,35.21047974,2018.09.07 19:54:17
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.006546,35.21905899,2018.09.07 19:56:05
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0079498,35.22042847,2018.09.07 19:56:26
13481,ENTERED,4,화명우체국,129.0098572,35.22441864,2018.09.07 19:58:23
13481,LEFT,4,화명우체국,129.0106812,35.22602844,2018.09.07 19:58:56
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0115204,35.22714996,2018.09.07 19:59:08
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.0127106,35.22877121,2018.09.07 20:00:32
13481,ENTERED,6,화명동 대림타운,129.0132751,35.23078918,2018.09.07 20:00:53
13481,LEFT,6,화명동 대림타운,129.0136414,35.23276901,2018.09.07 20:01:11
13481,ENTERED,7,롯데마트정문 횡단보도,129.0138092,35.23400116,2018.09.07 20:01:32
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0119934,35.23477936,2018.09.07 20:02:26
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9291077,35.1805191,2018.09.10 19:13:27
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317627,35.17776108,2018.09.10 19:29:54
13481,ENTERED,1,구명역 4번출구,128.999649,35.20269012,2018.09.10 19:45:36
13481,LEFT,1,구명역 4번출구,129.0007935,35.20412064,2018.09.10 19:46:00
13481,ENTERED,2,덕천역,129.0053711,35.20886993,2018.09.10 19:48:18
13481,LEFT,2,덕천역,129.0051422,35.2106514,2018.09.10 19:51:27
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0066528,35.21928024,2018.09.10 19:53:36
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0079498,35.22042847,2018.09.10 19:54:06
13481,ENTERED,4,화명우체국,129.0098114,35.22470093,2018.09.10 19:54:45
13481,LEFT,4,화명우체국,129.0107117,35.22624969,2018.09.10 19:55:18
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0114288,35.22714996,2018.09.10 19:55:33
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.012558,35.22861862,2018.09.10 19:56:30
13481,ENTERED,6,화명동 대림타운,129.0131836,35.23114014,2018.09.10 19:56:54
13481,LEFT,6,화명동 대림타운,129.013443,35.2325592,2018.09.10 19:57:24
13481,ENTERED,7,롯데마트정문 횡단보도,129.0136108,35.23402023,2018.09.10 19:57:45
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0121918,35.23477936,2018.09.10 19:59:30
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9293365,35.18053818,2018.09.11 19:08:54
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9318542,35.1776886,2018.09.11 19:30:00
13481,ENTERED,1,구명역 4번출구,128.9995422,35.20267105,2018.09.11 19:49:24
13481,LEFT,1,구명역 4번출구,129.0007782,35.20412064,2018.09.11 19:49:39
13481,ENTERED,2,덕천역,129.0053558,35.20883942,2018.09.11 19:50:51
13481,LEFT,2,덕천역,129.0051422,35.21062851,2018.09.11 19:54:15
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0066986,35.21929169,2018.09.11 19:56:15
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0081329,35.22060013,2018.09.11 19:56:48
13481,ENTERED,4,화명우체국,129.009964,35.22449875,2018.09.11 19:57:30
13481,LEFT,4,화명우체국,129.0105896,35.22600937,2018.09.11 19:57:48
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0113831,35.22713089,2018.09.11 19:58:09
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.0124359,35.2286911,2018.09.11 19:59:00
13481,ENTERED,6,화명동 대림타운,129.0130463,35.23080063,2018.09.11 19:59:27
13481,LEFT,6,화명동 대림타운,129.013443,35.23266983,2018.09.11 19:59:45
13481,ENTERED,7,롯데마트정문 횡단보도,129.0137024,35.23400879,2018.09.11 20:00:18
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0122375,35.2347908,2018.09.11 20:03:03
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9292908,35.1805687,2018.09.12 19:07:59
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9317017,35.17768097,2018.09.12 19:30:05
13481,ENTERED,1,구명역 4번출구,128.9996796,35.20281982,2018.09.12 19:49:14
13481,LEFT,1,구명역 4번출구,129.000824,35.2040596,2018.09.12 19:49:35
13481,ENTERED,2,덕천역,129.0053406,35.20877075,2018.09.12 19:50:41
13481,LEFT,2,덕천역,129.0052032,35.21054077,2018.09.12 19:51:41
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0067749,35.21929932,2018.09.12 19:53:41
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0079956,35.22053146,2018.09.12 19:54:05
13481,ENTERED,4,화명우체국,129.0098572,35.22478867,2018.09.12 19:54:47
13481,LEFT,4,화명우체국,129.0107422,35.22621918,2018.09.12 19:54:59
13481,ENTERED,5,현대2차A.동원로얄듀크(북부경찰서),129.0114746,35.22711182,2018.09.12 19:55:14
13481,LEFT,5,현대2차A.동원로얄듀크(북부경찰서),129.0124207,35.2286911,2018.09.12 19:56:05
13481,ENTERED,6,화명동 대림타운,129.0130463,35.23080063,2018.09.12 19:56:23
13481,LEFT,6,화명동 대림타운,129.0133667,35.23262024,2018.09.12 19:56:56
13481,ENTERED,7,롯데마트정문 횡단보도,129.013504,35.23395157,2018.09.12 19:57:11
13481,LEFT_LAST,7,롯데마트정문 횡단보도,129.0119781,35.23487091,2018.09.12 19:59:38
13481,ENTER_BASE,0,[기점] 대한항공테크센터,128.9290771,35.18048096,2018.09.13 19:07:56
13481,LEFT_BASE,0,[기점] 대한항공테크센터,128.9316864,35.17773056,2018.09.13 19:30:08
13481,ENTERED,1,구명역 4번출구,128.9995575,35.20265961,2018.09.13 19:48:41
13481,LEFT,1,구명역 4번출구,129.0009003,35.20412064,2018.09.13 19:49:20
13481,ENTERED,2,덕천역,129.0054169,35.2089386,2018.09.13 19:50:29
13481,LEFT,2,덕천역,129.0050812,35.21060944,2018.09.13 19:51:38
13481,ENTERED,3,코리아정비소(수정강변타운후문),129.0066071,35.21910858,2018.09.13 19:53:47
13481,LEFT,3,코리아정비소(수정강변타운후문),129.0081177,35.22055817,2018.09.13 19:54:20
13481,ENTERED,4,화명우체국,129.0097504,35.22454834,2018.09.13 19:55:08
13481,LEFT,4,화명우체국,129.0106354,35.22623062,2018.09.13 19:55:26
