get_date,lat,lng,speed,line_no,y,day
2018-01-02 6:36,35.18638,128.95981,61,13395,0:08:21,3
2018-01-02 6:36,35.18591,128.95966,63,13395,0:08:18,3
2018-01-02 6:36,35.18544,128.95952,62,13395,0:08:15,3
2018-01-02 6:36,35.18497,128.95937,61,13395,0:08:12,3
2018-01-02 6:36,35.18453,128.9592,59,13395,0:08:09,3
2018-01-02 6:36,35.1841,128.95901,57,13395,0:08:06,3
2018-01-02 6:36,35.1837,128.95885,55,13395,0:08:03,3
2018-01-02 6:36,35.18332,128.95868,49,13395,0:08:00,3
2018-01-02 6:36,35.18298,128.95853,45,13395,0:07:57,3
2018-01-02 6:36,35.18266,128.9584,41,13395,0:07:54,3
2018-01-02 6:36,35.18239,128.9583,31,13395,0:07:51,3
2018-01-02 6:36,35.18219,128.95824,25,13395,0:07:48,3
2018-01-02 6:36,35.18202,128.95818,20,13395,0:07:45,3
2018-01-02 6:36,35.18187,128.95813,20,13395,0:07:42,3
2018-01-02 6:36,35.18172,128.95807,17,13395,0:07:39,3
2018-01-02 6:37,35.18162,128.95804,10,13395,0:07:36,3
2018-01-02 6:37,35.18156,128.95802,5,13395,0:07:33,3
2018-01-02 6:37,35.18156,128.95802,0,13395,0:07:30,3
2018-01-02 6:37,35.18153,128.95802,7,13395,0:07:27,3
2018-01-02 6:37,35.18144,128.95799,15,13395,0:07:24,3
2018-01-02 6:37,35.18129,128.95795,24,13395,0:07:21,3
2018-01-02 6:37,35.18107,128.95792,27,13395,0:07:18,3
2018-01-02 6:37,35.18085,128.95787,27,13395,0:07:15,3
2018-01-02 6:37,35.18062,128.95786,33,13395,0:07:12,3
2018-01-02 6:37,35.18031,128.95784,42,13395,0:07:09,3
2018-01-02 6:37,35.17995,128.95782,47,13395,0:07:06,3
2018-01-02 6:37,35.17957,128.95786,51,13395,0:07:03,3
2018-01-02 6:37,35.17915,128.95789,53,13395,0:07:00,3
2018-01-02 6:37,35.17874,128.95793,53,13395,0:06:57,3
2018-01-02 6:37,35.17833,128.95801,55,13395,0:06:54,3
2018-01-02 6:37,35.17788,128.95813,61,13395,0:06:51,3
2018-01-02 6:37,35.17743,128.95827,59,13395,0:06:48,3
2018-01-02 6:37,35.17697,128.95842,61,13395,0:06:45,3
2018-01-02 6:37,35.17649,128.95859,66,13395,0:06:42,3
2018-01-02 6:37,35.17602,128.95877,59,13395,0:06:39,3
2018-01-02 6:38,35.17559,128.95894,57,13395,0:06:36,3
2018-01-02 6:38,35.17517,128.95909,56,13395,0:06:33,3
2018-01-02 6:38,35.17476,128.95924,53,13395,0:06:30,3
2018-01-02 6:38,35.17437,128.95938,53,13395,0:06:27,3
2018-01-02 6:38,35.17396,128.95952,53,13395,0:06:24,3
2018-01-02 6:38,35.17356,128.95964,53,13395,0:06:21,3
2018-01-02 6:38,35.17316,128.95976,55,13395,0:06:18,3
2018-01-02 6:38,35.17274,128.95987,53,13395,0:06:15,3
2018-01-02 6:38,35.17233,128.95996,54,13395,0:06:12,3
2018-01-02 6:38,35.1719,128.96001,56,13395,0:06:09,3
2018-01-02 6:38,35.17148,128.96005,53,13395,0:06:06,3
2018-01-02 6:38,35.17109,128.96008,50,13395,0:06:03,3
2018-01-02 6:38,35.1707,128.96007,49,13395,0:06:00,3
2018-01-02 6:38,35.17034,128.96005,44,13395,0:05:57,3
2018-01-02 6:38,35.17003,128.96002,37,13395,0:05:54,3
2018-01-02 6:38,35.16979,128.96001,26,13395,0:05:51,3
2018-01-02 6:38,35.16959,128.95996,27,13395,0:05:48,3
2018-01-02 6:38,35.16943,128.95985,22,13395,0:05:45,3
2018-01-02 6:38,35.16933,128.95967,23,13395,0:05:42,3
2018-01-02 6:38,35.16923,128.95947,25,13395,0:05:39,3
2018-01-02 6:39,35.1691,128.95924,32,13395,0:05:36,3
2018-01-02 6:39,35.16898,128.95894,39,13395,0:05:33,3
2018-01-02 6:39,35.16884,128.9586,41,13395,0:05:30,3
2018-01-02 6:39,35.1687,128.95822,45,13395,0:05:27,3
2018-01-02 6:39,35.16856,128.95786,43,13395,0:05:24,3
2018-01-02 6:39,35.16842,128.95747,43,13395,0:05:21,3
2018-01-02 6:39,35.16829,128.95711,41,13395,0:05:18,3
2018-01-02 6:39,35.16817,128.95677,35,13395,0:05:15,3
2018-01-02 6:39,35.16806,128.95648,33,13395,0:05:12,3
