line_no,inout_type,stop_no,seq,stop_name,x,y,get_date,input_date
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16725159,2018-07-06 06:41:13,2018-07-06 06:41:17
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16905975,2018-07-06 06:41:34,2018-07-06 06:41:41
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17580032,2018-07-06 06:42:52,2018-07-06 06:42:57
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335632,35.17718124,2018-07-06 06:43:25,2018-07-06 06:43:31
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143433,35.21242905,2018-07-09 06:20:14,2018-07-09 06:20:24
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.21194077,2018-07-09 06:23:26,2018-07-09 06:23:32
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16738892,2018-07-09 06:40:29,2018-07-09 06:40:40
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16915894,2018-07-09 06:40:47,2018-07-09 06:40:51
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583847,2018-07-09 06:41:44,2018-07-09 06:41:46
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334869,35.17720032,2018-07-09 06:42:20,2018-07-09 06:42:28
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21249008,2018-07-12 06:20:08,2018-07-12 06:20:15
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.012146,35.21187973,2018-07-12 06:23:32,2018-07-12 06:23:40
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351501,35.1673317,2018-07-12 06:43:02,2018-07-12 06:43:10
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16902924,2018-07-12 06:43:20,2018-07-12 06:43:26
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018-07-12 06:44:26,2018-07-12 06:44:35
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335175,35.17720032,2018-07-12 06:45:17,2018-07-12 06:45:25
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014328,35.2123909,2018-07-13 06:20:53,2018-07-13 06:21:08
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123596,35.21189117,2018-07-13 06:23:41,2018-07-13 06:23:45
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16730118,2018-07-13 06:43:53,2018-07-13 06:43:57
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16931152,2018-07-13 06:44:14,2018-07-13 06:44:23
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17583084,2018-07-13 06:45:11,2018-07-13 06:45:16
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332275,35.17728043,2018-07-13 06:45:47,2018-07-13 06:45:50
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142212,35.2123909,2018-07-16 06:20:12,2018-07-16 06:20:20
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0120544,35.21186066,2018-07-16 06:23:42,2018-07-16 06:23:50
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16738892,2018-07-16 06:41:00,2018-07-16 06:41:10
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16904068,2018-07-16 06:41:18,2018-07-16 06:41:23
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578125,2018-07-16 06:42:09,2018-07-16 06:42:18
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332733,35.1772995,2018-07-16 06:42:48,2018-07-16 06:42:55
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142517,35.21237183,2018-07-17 06:20:04,2018-07-17 06:20:15
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0119934,35.21189117,2018-07-17 06:23:43,2018-07-17 06:23:47
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16725922,2018-07-17 06:43:34,2018-07-17 06:43:43
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16913986,2018-07-17 06:43:58,2018-07-17 06:44:04
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17580032,2018-07-17 06:45:04,2018-07-17 06:45:12
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333344,35.17726898,2018-07-17 06:45:43,2018-07-17 06:45:49
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21237183,2018-07-18 06:20:22,2018-07-18 06:20:30
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.2118988,2018-07-18 06:23:25,2018-07-18 06:23:35
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16732025,2018-07-18 06:43:46,2018-07-18 06:43:54
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16904068,2018-07-18 06:44:19,2018-07-18 06:44:23
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018-07-18 06:45:22,2018-07-18 06:45:27
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333038,35.17728043,2018-07-18 06:45:55,2018-07-18 06:46:06
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142975,35.21234894,2018-07-19 06:20:07,2018-07-19 06:20:14
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121307,35.2118988,2018-07-19 06:23:34,2018-07-19 06:23:43
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351044,35.16725922,2018-07-19 06:41:43,2018-07-19 06:41:45
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16915894,2018-07-19 06:42:04,2018-07-19 06:42:12
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.1758194,2018-07-19 06:43:13,2018-07-19 06:43:20
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17723083,2018-07-19 06:43:58,2018-07-19 06:44:02
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143127,35.2123909,2018-07-20 06:18:49,2018-07-20 06:19:03
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21187973,2018-07-20 06:23:43,2018-07-20 06:23:48
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935318,35.16753006,2018-07-20 06:40:43,2018-07-20 06:40:48
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16939926,2018-07-20 06:41:01,2018-07-20 06:41:09
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17591858,2018-07-20 06:41:49,2018-07-20 06:41:59
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332428,35.1772995,2018-07-20 06:42:16,2018-07-20 06:42:23
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0145111,35.21236038,2018-07-23 06:20:02,2018-07-23 06:20:06
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121307,35.21178818,2018-07-23 06:23:26,2018-07-23 06:23:32
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.1674881,2018-07-23 06:40:56,2018-07-23 06:41:04
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16931915,2018-07-23 06:41:14,2018-07-23 06:41:25
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17584991,2018-07-23 06:42:50,2018-07-23 06:43:00
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334106,35.17723846,2018-07-23 06:43:32,2018-07-23 06:43:37
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014267,35.21237946,2018-07-24 06:18:31,2018-07-24 06:18:39
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21189117,2018-07-24 06:23:31,2018-07-24 06:23:37
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16727066,2018-07-24 06:44:19,2018-07-24 06:44:30
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354706,35.16904068,2018-07-24 06:44:40,2018-07-24 06:44:46
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583084,2018-07-24 06:46:22,2018-07-24 06:46:28
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332733,35.17729187,2018-07-24 06:47:10,2018-07-24 06:47:19
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21239853,2018-07-25 06:20:16,2018-07-25 06:20:24
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121613,35.21181107,2018-07-25 06:23:31,2018-07-25 06:23:35
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.1674118,2018-07-25 06:43:46,2018-07-25 06:43:51
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16918182,2018-07-25 06:44:07,2018-07-25 06:44:12
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578888,2018-07-25 06:45:40,2018-07-25 06:45:47
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9331665,35.1772995,2018-07-25 06:46:28,2018-07-25 06:46:32
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143433,35.2123909,2018-07-26 06:20:11,2018-07-26 06:20:19
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122223,35.21179962,2018-07-26 06:23:35,2018-07-26 06:23:43
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.16748047,2018-07-26 06:41:14,2018-07-26 06:41:25
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16921997,2018-07-26 06:41:32,2018-07-26 06:41:36
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17596054,2018-07-26 06:42:29,2018-07-26 06:42:36
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335327,35.17718887,2018-07-26 06:42:56,2018-07-26 06:43:02
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144806,35.21242142,2018-07-27 06:20:08,2018-07-27 06:20:11
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122681,35.21183014,2018-07-27 06:23:32,2018-07-27 06:23:37
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9353027,35.1674881,2018-07-27 06:43:59,2018-07-27 06:44:06
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018-07-27 06:44:17,2018-07-27 06:44:22
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17580032,2018-07-27 06:45:20,2018-07-27 06:45:31
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333344,35.17724991,2018-07-27 06:45:59,2018-07-27 06:46:08
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142517,35.21237183,2018-07-30 06:20:16,2018-07-30 06:20:29
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123444,35.21186066,2018-07-30 06:24:10,2018-07-30 06:24:17
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16741943,2018-07-30 06:43:55,2018-07-30 06:44:03
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.1693306,2018-07-30 06:44:13,2018-07-30 06:44:16
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345703,35.17591858,2018-07-30 06:45:10,2018-07-30 06:45:17
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333954,35.17724991,2018-07-30 06:45:46,2018-07-30 06:45:56
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144958,35.21236038,2018-07-31 06:20:18,2018-07-31 06:20:25
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122528,35.21183014,2018-07-31 06:23:42,2018-07-31 06:23:49
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351807,35.16735077,2018-07-31 06:41:30,2018-07-31 06:41:40
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16902161,2018-07-31 06:41:48,2018-07-31 06:41:51
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17580032,2018-07-31 06:42:42,2018-07-31 06:42:46
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334412,35.17723846,2018-07-31 06:43:30,2018-07-31 06:43:36
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142822,35.2123909,2018-08-01 06:20:08,2018-08-01 06:20:11
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121918,35.21184158,2018-08-01 06:23:38,2018-08-01 06:23:42
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9350739,35.16727066,2018-08-01 06:43:59,2018-08-01 06:44:07
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16910934,2018-08-01 06:44:20,2018-08-01 06:44:28
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17591858,2018-08-01 06:45:20,2018-08-01 06:45:28
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332123,35.17731857,2018-08-01 06:46:02,2018-08-01 06:46:07
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21236038,2018-08-02 06:19:26,2018-08-02 06:19:35
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21189117,2018-08-02 06:23:50,2018-08-02 06:24:00
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.1674881,2018-08-02 06:41:20,2018-08-02 06:41:26
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.1693306,2018-08-02 06:41:38,2018-08-02 06:41:44
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018-08-02 06:42:44,2018-08-02 06:42:52
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332123,35.1772995,2018-08-02 06:43:38,2018-08-02 06:43:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143738,35.21234894,2018-08-03 06:18:38,2018-08-03 06:18:43
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21186066,2018-08-03 06:23:14,2018-08-03 06:23:25
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351959,35.16738892,2018-08-03 06:41:17,2018-08-03 06:41:24
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16936111,2018-08-03 06:41:38,2018-08-03 06:41:48
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17593002,2018-08-03 06:42:32,2018-08-03 06:42:39
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335632,35.17720032,2018-08-03 06:42:59,2018-08-03 06:43:08
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144196,35.21245956,2018-08-06 06:20:14,2018-08-06 06:20:25
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.21186829,2018-08-06 06:23:53,2018-08-06 06:23:57
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352264,35.16740036,2018-08-06 06:44:44,2018-08-06 06:44:53
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354858,35.16901016,2018-08-06 06:45:05,2018-08-06 06:45:14
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346466,35.17578125,2018-08-06 06:46:29,2018-08-06 06:46:38
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335327,35.17721176,2018-08-06 06:47:11,2018-08-06 06:47:17
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144653,35.21240997,2018-08-07 06:17:17,2018-08-07 06:17:21
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.21186829,2018-08-07 06:23:38,2018-08-07 06:23:43
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.1674614,2018-08-07 06:43:53,2018-08-07 06:44:01
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16915894,2018-08-07 06:44:11,2018-08-07 06:44:17
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346313,35.1758194,2018-08-07 06:46:26,2018-08-07 06:46:33
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17723846,2018-08-07 06:47:17,2018-08-07 06:47:25
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014328,35.21239853,2018-08-08 06:18:13,2018-08-08 06:18:26
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0120544,35.21178818,2018-08-08 06:23:55,2018-08-08 06:24:05
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16727066,2018-08-08 06:44:01,2018-08-08 06:44:06
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16918945,2018-08-08 06:44:28,2018-08-08 06:44:35
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346313,35.17580032,2018-08-08 06:45:49,2018-08-08 06:45:52
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333191,35.17726898,2018-08-08 06:46:37,2018-08-08 06:46:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142822,35.21237183,2018-08-09 06:16:34,2018-08-09 06:16:51
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122833,35.2117691,2018-08-09 06:23:49,2018-08-09 06:24:00
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351807,35.16735077,2018-08-09 06:40:55,2018-08-09 06:41:04
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16920853,2018-08-09 06:41:19,2018-08-09 06:41:25
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17602921,2018-08-09 06:42:19,2018-08-09 06:42:25
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332275,35.1772995,2018-08-09 06:42:46,2018-08-09 06:42:54
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.2123909,2018-08-10 06:16:47,2018-08-10 06:16:54
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123138,35.21184921,2018-08-10 06:23:38,2018-08-10 06:23:45
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351654,35.16733932,2018-08-10 06:41:26,2018-08-10 06:41:34
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16936111,2018-08-10 06:41:47,2018-08-10 06:41:51
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17586899,2018-08-10 06:42:56,2018-08-10 06:43:02
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334412,35.17723846,2018-08-10 06:43:38,2018-08-10 06:43:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21239853,2018-08-13 06:18:11,2018-08-13 06:18:18
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123291,35.21192932,2018-08-13 06:23:47,2018-08-13 06:23:53
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352722,35.16748047,2018-08-13 06:41:38,2018-08-13 06:41:41
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16913986,2018-08-13 06:41:56,2018-08-13 06:42:03
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583847,2018-08-13 06:42:53,2018-08-13 06:42:58
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334106,35.17721939,2018-08-13 06:43:32,2018-08-13 06:43:40
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144501,35.21242142,2018-08-14 06:17:31,2018-08-14 06:17:38
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121307,35.21178818,2018-08-14 06:23:49,2018-08-14 06:23:57
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351654,35.16732025,2018-08-14 06:41:28,2018-08-14 06:41:34
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16928864,2018-08-14 06:41:49,2018-08-14 06:42:00
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17589188,2018-08-14 06:42:40,2018-08-14 06:42:47
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332275,35.17731094,2018-08-14 06:43:10,2018-08-14 06:43:16
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142975,35.2123909,2018-08-15 06:36:05,2018-08-15 06:36:14
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0120697,35.21181107,2018-08-15 06:36:20,2018-08-15 06:36:30
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935318,35.1674881,2018-08-15 06:54:35,2018-08-15 06:54:45
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16912842,2018-08-15 06:54:56,2018-08-15 06:55:01
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345551,35.17602921,2018-08-15 06:55:53,2018-08-15 06:55:56
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9335327,35.17721176,2018-08-15 06:56:59,2018-08-15 06:57:09
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0142517,35.21240997,2018-08-16 06:17:28,2018-08-16 06:17:38
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0121613,35.21191025,2018-08-16 06:23:49,2018-08-16 06:24:00
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351196,35.16725159,2018-08-16 06:43:40,2018-08-16 06:43:48
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16928101,2018-08-16 06:44:01,2018-08-16 06:44:07
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17578125,2018-08-16 06:45:07,2018-08-16 06:45:10
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333191,35.17726898,2018-08-16 06:45:52,2018-08-16 06:45:57
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.014328,35.21240997,2018-08-17 06:18:35,2018-08-17 06:18:43
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122528,35.21189117,2018-08-17 06:23:35,2018-08-17 06:23:41
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352112,35.16740036,2018-08-17 06:41:44,2018-08-17 06:41:47
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354401,35.16917038,2018-08-17 06:42:02,2018-08-17 06:42:08
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17581177,2018-08-17 06:42:59,2018-08-17 06:43:03
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17721176,2018-08-17 06:43:29,2018-08-17 06:43:32
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144043,35.21242905,2018-08-20 06:18:16,2018-08-20 06:18:22
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123444,35.21186066,2018-08-20 06:23:55,2018-08-20 06:24:02
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9352875,35.16743851,2018-08-20 06:41:34,2018-08-20 06:41:37
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16928864,2018-08-20 06:41:55,2018-08-20 06:42:03
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17604065,2018-08-20 06:42:52,2018-08-20 06:42:58
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9332275,35.17729187,2018-08-20 06:43:19,2018-08-20 06:43:29
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143738,35.21229935,2018-08-21 06:18:29,2018-08-21 06:18:44
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0120697,35.21171188,2018-08-21 06:23:53,2018-08-21 06:24:00
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935318,35.1674881,2018-08-21 06:41:59,2018-08-21 06:42:01
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354095,35.16941071,2018-08-21 06:42:17,2018-08-21 06:42:22
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9345856,35.17599106,2018-08-21 06:43:05,2018-08-21 06:43:12
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9333344,35.17726135,2018-08-21 06:43:29,2018-08-21 06:43:36
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0144653,35.21234131,2018-08-22 06:17:32,2018-08-22 06:17:39
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123901,35.21166992,2018-08-22 06:23:53,2018-08-22 06:23:58
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16744995,2018-08-22 06:41:29,2018-08-22 06:41:38
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16925049,2018-08-22 06:41:50,2018-08-22 06:41:59
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346161,35.17583847,2018-08-22 06:44:11,2018-08-22 06:44:20
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.9334717,35.17721939,2018-08-22 06:44:59,2018-08-22 06:45:10
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143585,35.21234894,2018-08-23 06:16:55,2018-08-23 06:17:05
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0123749,35.21165848,2018-08-23 06:23:52,2018-08-23 06:23:56
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.9351349,35.16730118,2018-08-23 06:41:01,2018-08-23 06:41:07
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354248,35.16930008,2018-08-23 06:41:22,2018-08-23 06:41:28
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17588043,2018-08-23 06:42:10,2018-08-23 06:42:20
13395,LEFT_LAST,131833,3,[종점] 대한항공테크센터 정문,128.933197,35.17731094,2018-08-23 06:42:37,2018-08-23 06:42:44
13395,ENTERED,131830,1,덕천사원A.숙등역4번출구,129.0143585,35.2123909,2018-08-24 06:17:11,2018-08-24 06:17:16
13395,LEFT,131830,1,덕천사원A.숙등역4번출구,129.0122375,35.21157837,2018-08-24 06:23:53,2018-08-24 06:23:59
13395,ENTERED,131831,2,[종착알림] 대저농협 산지유통센터,128.935257,35.16743851,2018-08-24 06:41:38,2018-08-24 06:41:45
13395,LEFT,131831,2,[종착알림] 대저농협 산지유통센터,128.9354553,35.16907883,2018-08-24 06:41:56,2018-08-24 06:42:06
13395,ENTERED,131833,3,[종점] 대한항공테크센터 정문,128.9346008,35.17578888,2018-08-24 06:43:29,2018-08-24 06:43:35
